lang	sentiment	text	num_tokens
est	-1	Paraku on ikka on ikka ja jälle liikuma panevaks jõuks kokkuhoid, aga mitte mõistmine, kuidas igaühe elu õnnelikumaks muuta. Samamoodi on sotsiaalministeeriumis valmiva töövõimetuspensionide reformiga. Hakates täitma valimislubadust seadustada tööõnnetuste ja kutsehaiguste kindlustus tänapäevasel moel, avastati, et riigi rahakotist neelab aasta-aastalt üha enam miljardeid masu ajal kümnete tuhandete võrra kasvanud töövõimetuspensionäride armee.	59
est	-1	Arvutist kontrollitud järjekorra pikkusele ja ooteajale, mis meie puhul väideti olevat paar tundi, ei maksvat tähelepanu pöörata – see ei ole mingi näitaja… Näitajaks oleks meie üldiseks pettumuseks ja imestuseks pidanud olema hoopis 50-eurone. Muutunud maailm meie ümber ei lasknud uskuda tõsiasja, et Euroopa Liidu idapiiril Eesti Vabariigis on selline olukord veel võimalik. Olgu öeldud, et meie siiski eirasime omaloomingulist maksusoovi ja saime viimaks pärast kuue ja poole tunni pikkust ootamist piirijärjekorda tänu hea reisikaaslase puudetõendile.	83
est	-1	Olen mõnda aega õpetanud kursust magistrantidele ja imestanud, et nende kirjatööd on sageli puhas plagiaat. Selline hinnang tuleb neile suure üllatusena – nad on neli aastat ülikoolis samamoodi «kirjutanud» (loe: teksti kopeerinud) ja keegi pole neile öelnud, et nii ei käi. Sageli tunnistavad nad, et keegi pole neile nende kirjatööde kohta üldse midagi öelnud.	65
est	-1	Rongijuht aga midagi selgituseks mikrofoni ei öelnud, kuigi pidanuks ka ise kuulma ja nägema oma monitorilt, mida arvuti rahvale teadustab. Kui alguses oli vagunis päris hea kliima, siis pärast Tamsalut  hakkas järjest külmemaks minema. «Hooti peksis sisse ka jubeda lõhnaga heitgaasi,» kurdab kirjutaja.	52
est	-1	Eriliselt kahetsusväärseks pean ma manifesti oponentide etteheidet, et «Humanistliku kristluse manifesti» eesmärk oli rünnata kirikut. See ei olnud kindlasti nii, sest kõik manifesti koostajad ja enamik allakirjutanuid olid kiriku liikmed. Kiriku rünnak iseenda vastu? Tundub absurdne.	44
est	-1	JA MIS SIIS? Häiriv täispuhutud tibi oma roosade laulukestega. Maailm ei jää sellepärast veel seisma. Nagunii keegi ei kuula..	23
est	-1	issan Luisa suu muigutamine ja ninahääleke oleks topelthäbi teinud	9
est	-1	Päris kõvasid uudiseid treite! Et mida ma nüüd selle teadmisega peale hakkan?	14
est	-1	Ometi oli aga minu jaoks pisut üllatav reaktsioonide ägedus. Kõige ägedamad reaktsioonid tulid loomulikult nende poolt, keda manifest puudutas negatiivselt.	23
est	-1	V.K on kohustatud jätkama õpinguid ja täitma koolikohustust. Samuti ei tohi ta ilma vanemata viibida väljaspool kodu alates 23st kuni kl 06-ni.	24
est	-1	Ida prefektuuri prefekt Vallo Koppel ütles, et selliste kahtlustusega tegudele pole mingit õigustust. «Kuigi otsuse igas konkreetses kriminaalasjas teeb isiku süü kohta kohus, on asjakohane siiski nentida, et ametikohaga seotud kuriteod on oma kolleegide reetmine ja organisatsiooni maine kahjustamine,» lisas ta.	49
est	-1	Türgi märulipolitsei ajas täna laiali tänavatele protestima tulnud õpetajad, kes avaldasid meelt valitsuse hariduspoliitika vastu.	17
est	-1	krt küll vaene laps kes sündis, talle hakatakse väikesest peale juba õiguspoliitikat peale suruma... kindel on et mingi aeg viskab see üle ja temast saab hoopis pätt...	30
est	-1	Briti siseminister Theresa May sõnas, et tegemist on julma ja šokeeriva tapmisega ning kohutava meeldetuletusega, kui ohtlikku tööd politseinikud teevad, et tavakodanike igapäevaelu turvaline oleks.	29
est	-1	ka ainus märkimisväärne saavutus temalt selle loo esituse juures.	10
est	-1	Albaania vanglast põgenes seitse üliohtlikku kurjategijat 	6
est	-1	Esmaspäeval on vähese ja vahelduva pilvisusega ilm. Hiiumaal ja Saaremaal võib sadada vähest vihma või lörtsi.	18
est	-1	Eesti paarisaeruline neljapaat Kaur Kuslap, Joosep Laos, Vladimir Latin ja Sten-Erik Anderson pidi enda eelsõidus leppima aga viimase ehk viienda kohaga ja seega tuleb neil täna õhtul osaleda lohutussõidus. Neljapaadi ajaks märgiti 6.06,84. Esimese eelsõidu võitis Horvaatia paatkond 5.54,62ga.	44
est	-1	Mõne aja pärast tuli juht siiski tagasi. Liiklusõnnetuse täpsemate asjaolude väljaselgitamiseks on politsei algatanud menetluse.	17
est	-1	Selg ja jalad tegid muret	5
est	-1	Tõepoolest RAHU on ikka väga nõme soov! Aga irl võiks ju tulle plakatiga SÕDA! Selline reklaam ikka tõmbaks rahva korralikult käima. Sõda! (nende vastu, kes sõda ei soovi), kes sonivad rahust ja muust sellisest korruptiivsest värgist.	45
est	-1	Kuue Määritsa lahingus langenu kohta oli teada, et nad maeti põlenud talumaja trepi ette ning matus saigi tuvastatud täpselt lahingupaigale pandud mälestuskivi juurest.	25
est	-1	Anneli Lahe lapsed Crisset sünd. 2006a. 1 november ja teine ka sügisene laps lähevad 1 klassi 8 aastaselt?	21
est	-1	1. Lõpetage segadus väljumise kohtadega Balti jaamas (üks päev üks perroon, teine päev teine). Paigaldage tablood, ekraanid vms. Korraldage teadustamine. Vahepeal rääkis sama püüdliku noormehe häälega automaat, mis Edelaraudtee ajal, aga sealt tulev info ei ole paraku õige.	49
est	-1	Raha puudumine sunnib rasketele valikutele	5
est	-1	«Tähtis on näidata, et kulud katavad kõik asjasse segatud pooled võrdselt, sest sellisel juhul on operatsioon ka poliitiliselt vastuvõetav,» öeldi IMFi kavas. Kõik hoiustajad oleks selle kava kohaselt kaotanud 10 protsenti oma rahast, mitte aga kõik, nagu juhtus Kallase kava puhul.	50
est	-1	Selle peale läks kogukonnas lahti ärev arutelu. Kas niisugune asi ikka liiga kallis ei ole? Iga lapsevanem ei saa endale ju sellist edevat asja lubada, eriti kui peres on mitu last ja igaühele oma vaja läheb. Ja pealegi, see rikub ära lapse silmad ning hävitab tähelepanuvõime. Õpiasjad tuleb krihvliga tahvlile kriipida, nagu meie omal ajal, vaat see on õige õppimine!	69
est	-1	Dagmar muigab, et laps on juba tunnistanud, et ega ta õppida viitsi.	15
est	-1	Kui doktorant ei ole oma stuudiumi jooksul selgeks saanud, mis on plagiaat, siis ei päästa teda ka doktoritöö valmimisega venitamine või teksti tsitaatideks vormistamine. Ja siit jõuame probleemi teise olulise tuumani.	35
est	-1	Esmaspäeva õhtul puhkes tulekahju Haapsalus raudteemuuseumis seisvas vagunis, tulele pandi kiiresti piir, kuid vagun sai märkimisväärseid kahjustusi.	20
est	-1	«Rahvas oli õues, sees oli aga pime ja vaikne. Ma sain aru, et see vaikus on kõige õudsem vaikus.»	25
est	-1	Ja ehk on tegu ka majandusliku põhjusega, mida kriisi järelmõjudega seostada saab. Kriis elati üle, lootuses, et õige pea läheb paremaks, vahepeal kärbitud palgad hakkavad taas tõusma, kaotatud töökohtade asemele luuakse uued. Ja siis, kui hakati rääkima kriisi lõpust, saabus pettumus: palgad oluliselt ei kerkinud ja elujärg ei paranenud. Just nagu psühholoogid peavad kõige keerulisemaks aastaajaks mitte talve, vaid kevadet, millelt oodatakse uut algust, kuid mis ei pruugi olulist muutust kaasa tuua, nii on ehk ka kriisi möödumise esimesed paar aastat keerulised. Lootused olid suured, kuid need ei pruugi täituda.	108
est	-1	ja nii ongi, kes vaesemad on jäänud veelgi vaesemaks ja neid on enamus. Mis kasu on sellisest eesti riigist kus ainult 5 protsendil on hea elada. seepärast tuleb vene karu appi kutsuda ega ise need töllamid riigikogust minema ei lähe.	44
est	-1	kas teie , Carmeni materdajad , olete oma lastega koolini kodus olnud? see on väga hea , et artikkel teistele hoiatuseks. ja veel , kuhu panna lapsed , kolme aastased , kui teada , et lasteaia kohti ei jagu. ärge olge nii õelad , olen kindel , et Carmen on väga hea ema.	57
est	-1	Lõpusirgel kaalus allaandmist	3
est	-1	kellel need lahedad lendlevad persekarvad on? Kas sinul või kassil? Miäu sa muidugi juba meil teed, aga .... karvad, lase tulla - kellel?	28
est	-1	Kiievis kogunes Iseseisvuse väljaku lähistele kümneid tuhandeid inimesi, kes avaldasid protesti valitsuse otsuse vastu loobuda integreerumisest Euroopa Liiduga.	20
est	-1	Julgeolek pole siiski ainus ega esimene põhjus Euroopa toetamiseks. Euroopa Liidu peamine eesmärk on rahu, demokraatia ja vaba turg. Ent nagu võlakriisis, ei valitse meie maailmajaos üksmeelt ka arutelus, kas vajame rohkem Euroopat või vähem Euroopat. Ühest küljest nähakse tihedamas lõimumises võimalust sundida liikmesriike alalhoidlikumale eelarvepoliitikale. Teisest küljest puudub Brüsselil piisav autoriteet kõigilt liikmesriikidelt nii suure usalduse pälvimiseks. See on probleem, kui Euroopa Liiduga seoses meenuvad liikmesriikides inimestele kõigepealt kurgi kõverust ette kirjutavad määrused.	84
est	-1	ma ei saa aru kes keda pani,kas rebane sind voi sina rebast,kumb saa olid isane voi emane	21
est	-1	Oot oot ma pole kedagi ega midagi siin praegu sõimanud mis asja sa jahud?? Palun loe mu kommentaar uuesti läbi ja siis,tule mu kallal kobisema eks ole! Ma pole sinusugust lapsehoidjaks tahtnudki ju?? :D.Ma hoian kas oma lapsi ise või siis,hoiavad hädajuhul minu mehe vanemad.Mul on siin samasugune õigus oma arvamust avaldada nagu teistelgi.	65
est	-1	Kiirabiteenistuse juht Armand Plorinsh kinnitas, et hukkunute seas lapsi ei ole. Tragöödias sai viga ainult üks laps, kelleks on 5-aastane poiss, kes sai peatrauma ja lebab nüüd lastehaiglas.	33
est	-1	Me ei lahterda noori, kuid märkimist väärib Ida-Virumaalt pärit õppurite suur väljalangemus kesise eesti keele oskuse tõttu: 2011. aastal langes 80 kandidaadist keelelävendi mittetäitmise tõttu välja 37. Valituks osutus neist vaid 28 protsenti, kellest varasema kogemuse põhjal langeb õpingute jooksul veelgi välja ligi 10 protsenti, olgugi et neile pakutakse võimalust täiendavaks eesti keele õppeks.	60
est	-1	Tapja andis end hiljem Tameside`i politseile üles. Teda kahtlustatakse lisaks nüüdsetele tapmistele ka kahes varasemas mõrvas. Mehel võib olla seos organiseeritud kuritegevusega.	27
est	-1	Lepp rääkis, et masuaegsetest ja –järgsetest palgakärbetest on üle saadud ja palgad grupi ettevõtetes on samal tasemel, mis nad oli enne kärpeid. «Nihutame neid nüüd ülespoole,» sõnas ta. «Üldiselt on palkadega lihtne – kui on surve palgatõusule, siis oledki fakti ees, et kas maksad juurde või inimene läheb ära,» rääkis ta. Lepp lisas, et Maagis üritatakse häid töötajaid ka palgaga kinni hoida, vahel see õnnestub, vahel aga mitte. «Olle (Olle Horm, Maag Lihatööstuse endine juht, kes augusti keskpaigast töötab Atria Balticu tegevjuhina – toim) osteti meilt üle, oli väga kahju, aga midagi polnud teha,» lisas ta.	123
est	-1	Riigipea sõnul on juhtunu osaliselt ka aastaid kestnud poliitilise vastutustundetuse tagajärg, mida tõestavad probleemid Läti haldusaparaadis ja eriti selle täitevharus.	22
est	-1	Sellist kõõma ei hakkaks ükski normaalne mees vägistama. Kole nagu sealauda uks.	14
est	-1	Juhiks hakaku, iseenestmöistevalt bussi peale.	7
est	-1	Sõiduajal selgus, et inimesed ei tea, et peab vajutama väljumiseks nuppu. «Alguses võiks kasvõi teenindaja seda meelde tuletada piletit müües, sest pensionäridel oli ikka raske,» soovitas ta. Sama lugu on ka lühikeste perroonidega, sest keegi ei ütle, et väljuda saab vaid ühest uksest. «Kuigi see on iga ukse kohal skeemil kirjas, peaks siiski peatuse teavitusele järgnema, et väljuda saab ainult C-uksest! Meie vagunis jäigi üks papi väljumata. Õnneks on nüüd SOS nupp, mida ta ka vajutas ja rongijuht jättis rongi uuesti seisma ja palus teise vagunisse minna,» kirjutas Ats.	109
est	-1	Muuseum läheb varsti börsile ja hakkab SMS laenu andma.	10
est	-1	Ma pole siiani maksupsühholoogia raamatutest sellele küsimusele vastust leidnud. Eesti kultuuriruumis on käibeväide, et valitsus, mis tõstab õlle hinda, ei püsi kaua pukis. Praktika seda siiski ei kinnita.	34
est	-1	Kahjuks alistas Serbia täna Iisraeli 83:67 ja seetõttu Eesti järgmisel suvel toimuvale finaalturniirile ei pääse. A-alagrupi võitis täiseduga Montenegro, teise koha sai Iisrael ja kolmandana tagas edasipääsu Serbia.	31
est	-1	Mina ei pea teda ennast eriti nutikaks....mis ma selle infoga nüüd pihta hakkan? Keda huvitab, mida ekspeaminister peab nutikaks ja mida mitte?	27
est	-1	Mupo ametniku ründamine tõi naisele kaasa kriminaalmenetluse	7
est	-1	Järgnes see, mis vahel juhtub. Noor poiss saab kodunt minema, elab kusagil ühiselamus, sõu käib kogu aeg. Matemaatika jaoks aega üle ei jäänud – mängisime bridži, jõime niisama, ajasime plikasid taga, paras segadus oli. Lõpuks tüütas kogu see jama ära ja ma olin valmis koguni sõjaväkke minema.	57
est	-1	Kas torud on vähemalt silla peale rihitud? KUi seda pole ja esimesena ei lasta, siis pol emitte millelgi mõtet... Jahuge edasi.	25
est	-1	Kirurgid: hambaravi hüvitise kaotamine tekitas ebanormaalse olukorra	8
est	-1	Kas tõesti avalik huvi polegi veel ukraina sündmuste ja valimiste taustal veel kadunud ning ei saaks juba lõpetatuks lugeda seda teemat? Kondil klikkan	24
est	-1	No jah, tuleb välja, et pool tosinat kuulsusi juba läbi käinud!!	15
est	-1	Morosini suri pärast 14. aprillil toimunud Serie B  mängu Livorno ja Pescara vahel. Ta oli kõigest 25-aastane.	19
est	-1	Ma ei poolda avalikus kohas alkoholi kasutamist, aga kui inimene teisi ei tülita ja saab pileti ostuga hakkama kas, siis peab talle purjus olemise eest kohe politsei kutsuma? Olen näinud kuidas rongis tõesti mees ja naine olid purjus ja ei saanud täpselt aru mis see piletimüüa neist tahab, mees muutus veidi agressiivseks ka ja kutsuti järgmisesse peatusse politsei. Arvan, et töötajad saavad rahuhoidmisega kenasti hakkama ja kui see purjus inimene veits omaette räägib keda see häirib vähemalt ei sõida autoga. Ja olen näinud kuidas pidevalt üks vanapapi paberikotist kangemat rüüpab, mina alko haisu pole tundnud isegi kui otse mu nina ees istub ja mind see ei häiri. Kas siis peaks ta kohe rongi pealt maha tõstma, kui pilet olemas ja otseselt kedagi ei häiri?	135
est	1	Aitäh Sulle, Mari-Liis, et andsid Julguse teatepulka taas edasi. Usu, see oli vajalik. Nüüd on minu kord anda pulk edasi, Sulle, kes Sa käsi valmis seda juba ootad, sest mina olen Sulle sama, mis Sina mulle. Vajalik.	48
est	1	Minu vanavanemad elasid kunagi nende naabermajas,seega tunnen nii Lembitut kui ka Ingridit. Tegemist on igati toreda ja abivalmis inimesega. Meesterahval pole kerge üksi kolme väikese lapsega hakkama saada. Kahju,et naise tervis üles ütles aga ega me keegi pole haiguste eest kaitstud. Igal juhul Lembitule jõudu ja tervist sinna Ristile.	58
est	1	Lindsay kainusvalvur ei lase teda hetkekski silmist ja järgneb talle kõikjale, mida iganes staar ka ette ei võtaks. Lindsay pole ainuke, kes omapärast teenust kasutab – Hollywoodis on inimestel, kes on valmis narko- ja alkoholisõltlastest kuulsustele omamoodi lapsehoidjaks hakkama, alati tööd.	47
est	1	Loodetavasti mõjub eilne kohtumine Saksamaa liidukantsleri Angela Merkeliga meie peaministrile nii, et ta edaspidi püüab enne mõelda, siis öelda.	22
est	1	Tunnustame HTMi algatust õpetajate palgaprobleemi lahendamisel. Toetame ka valitsusliidu põhimõtet, et tulevate põlvede arvelt ei ole õige elada.	21
est	1	Patt oleks öelda, et Tallinna tervishoiuga on asjad tervikuna halvasti, pigem on tõde vastupidine. Kuid seda enam peab meie tähelepanu olema ergas selleks, et näha võimalusi teha asju tulevikus veel paremini. Tüliga tulemust ei saavuta, koostööga seevastu küll.	45
est	1	Küll oli poemüüja käsi täpne.	6
est	1	Nädalavahetusel mängiti liigas küll omavahel 1:1 viiki, kuid eile õhtul pani ETO oma paremuse selgelt maksma. Avavärav löödi 31. minutil, teine väärtuslik tabamus sündis 67. minutil, vahendab Soccernet.ee.	33
est	1	Võrreldes möödunud aasta sama perioodiga koguti tulusid eelarvesse 188 miljonit eurot ehk 3,9 protsenti rohkem, mis on seotud peamiselt maksutulude laekumise kasvuga 250 miljoni euro ehk 6,5 protsendi võrra.	31
est	1	Pukk panustab ka sellele, et kunagises idablokis ei tohiks reisil puudust tulla inimestest, kes tunnevad veel Vene tehnika omapärasid.	22
est	1	Ma olen jäänud ikka nende luuletajate hulka, kes on väga oluliseks pidanud luule lauldavust. Vahepeal juhtus niimoodi, et väga palju Runneli luuletusi leidis laulmise rõõmu, neid viisistati.	32
est	1	Tunnustame HTMi algatust õpetajate palgaprobleemi lahendamisel. Toetame ka valitsusliidu põhimõtet, et tulevate põlvede arvelt ei ole õige elada.	21
est	1	Triinu mäletab, et 2004. aastal jäid peorongkäik ja üks tantsupeo etendus meeletu vihmasaju pärast ära. Seekord aga on tal rõõmustamiseks põhjust veel ka peale orkestris kaasategemise – liikumisrühmad tantsivad väljakul tema loo «Õhtu ilu» saatel, mis on samuti spetsiaalselt peoks tehtud. «Väga uhke värk muidugi, ma olin väga üllatunud, et minult see lugu telliti. Kuna ma selle juba tegin, panen selle ka oma peagi ilmuvale värskele albumile.»	80
est	1	Ragnar Klavanist sai laupäeval suurima pealtvaatajate arvu ees klubijalgpalli mänginud eestlane, kui Dortmundi Borussia staadionile oli kohtumist Augsburgiga jälgima tulnud koguni 80 400 silmapaari, vahendab Soccernet.ee.	29
est	1	Teine murekoht on saadaolevad ravimeetodid. Esmase ravi staadiumis, kui eesmärgiks on patsiendi täielik tervenemine, katab Eesti tervishoiusüsteem kõiki tänapäevaseid ravimeetodeid, millega eesnäärmevähki on võimalik ravida – siia alla kuuluvad kiiritusravi meetodid ja kirurgilised võimalused. Ideaalses olukorras õnnestub eesnäärmevähk ühe või mitmega neist meetoditest välja ravida.	51
est	1	Homme õhtul kell 21 avab Rock Café uksed kõigile rokkmuusika austajatele. Laval astuvad üles Soul Thrower, Driven ja No-Big-Silence. Tallinncity loosib lugejate vahel välja kaks vabapääset kahele.	31
est	1	Samuti teatas Nõgene, et teeb kultuuriministrile ettepaneku suurendada SA Kultuurileht nõukogu esimesel võimalusel kahe valdkonna asjatundja võrra. «Pean loomeliitude tehtud ettepanekuid konkursi väljakuulutamise ja nõukogu laiendamise osas arukateks ning pean oluliseks, et need realiseeruks,» ütles ta.	43
est	1	Allikabändi Rootsis esinemist saab toetada portaali Hooandja vahendusel või osaledes 16. aprillil kontserdil Tallinna Mustpeade Majas. Peale Allikabändi saab seal kuulata ka Kulno Malvat, Maarja Haamerit ja Trio Comodod.	32
est	1	"Valgustuskunstnik Kasper Lange sõnul on see kõige suurem valguslavastus, mis Taanis kunagi tehtud, samuti on see üks suuremaid maailmas. ""See on nagu lennusimulaator, kus saame virtuaalmaailmas valgustust programmeerida."""	35
est	1	Vastupidiste näidetena nimetas Premia juhatuse esimees vastupidiselt kõigile loogikatele sügaval masu ajal turule toodud «Eriti Rammus» koonusjäätiste sarja, mis oli tunduvalt kallim teistest jäätistest ning populaarse dieediajastu trendide kohaselt liiga rammus. Ometigi saavutas ainuüksi see koonusjäätis kogu jäätiseturul 7 protsenti turuosa.	46
est	1	Vastavalt statuudile saab 500 euro suuruse preemia koos kirjanik Anton Hansen Tammsaare poolt armastatud õunu-pohlamoosiga eelmisel aastal raamatu ilmutanud Eesti kirjanik, eelvalik tehakse nende raamatute põhjal, mida Albu valla lugejad kõige enam armastavad, vahendas ERR Uudised «Aktuaalset kaamerat».	44
est	1	Lisaks pakub Viimsi stereoskoopilise efektiga 3D-kino, mida saab esmakordselt Eestis nautida suuremate kergete 3D-prillidega.	16
est	1	aga hea , et normaalsuse juures tagasi oled, tervis ka tulevikus parem	13
est	1	Kehtib reegel: kord sumomaadleja, igavesti sumomaadleja. Sumo elustiili keskmeks on paljuski aupaklikkuse ning alandlikkuse väljendamine. Ka pärast sumokarjääri lõppu eeldatakse, et sumomaadleja jätkab tagasihoidlikku elu treeneri või sumoareenide valvuri/uksehoidjana ehk jätkaks oma edevusest vaba eluviisiga jaapanlike vooruste kehastamist. Baruto lõpetas oma intervjuu naeratusega – väljendades tagasihoidlikult lootust, et ta saab naasta oma armastatud kodumaale Eestisse ning elada lihtsat Eesti elu. Väga sumo!	71
est	1	Teaduse populariseerimisega tegeletakse Eestis päris palju. Tegelevad teadlased, kes muretsevad järelkasvu pärast, tegelevad õpetajad, kes näevad oma lastes potentsiaali enamaks, kui mahub õppekavasse, ja muidugi teaduskeskused ja muuseumid, kelle töö ongi seda teha.	41
est	1	Romi teatab, et poeg arvutab juba paarisaja piires ning matemaatika paistab talle meeldivat.	15
