lang	sentiment	text	num_tokens
fin	-1	Itse pidätän aina laattaa kun joudun sillä meneen.	9
fin	-1	Mutta näinhän ihimisiä kusetettiin entisessä Neuvostoliitossakin.	7
fin	-1	Koulussa yksin, jokapaikassa yksin...	6
fin	-1	Monilta on tainnut jäädä lukematta viimeinen rivi ...	8
fin	-1	Miksi palstan naisia ärsyttää miesten kiinnostus kauniisiin ulkomaalaisiin naisiin?	10
fin	-1	Näin helppoa olisi ollut estää koko virhetilanteen syntyminen.	9
fin	-1	se pupu suljettiin kun menin ensimmäiselle luokalle :( muistoja.......en vain paljoa ehtinyt siinä pienenä leikkiä kun joka välkkä ja jälkkäri leikittiin kunnes (minä) ja mun kaveri tiputtiin sieltä pupun päästä sinne ihan alas!	39
fin	-1	YKKÖSAUTOKSI EN HUOLISI SITÄ =	5
fin	-1	ei hyvää päivää,hankkikaa nyt elämä jo!	9
fin	-1	"Kyllähän se nyt on jo aika mennä paneskelemaan muitakin, sieltähän se onni löytyy, tekee tosi tosi hyvää suhteelle ja tälle ""rakastetulle"" kumppanille, sehän kuuluu asiaan, telkkarissakin kaikki!!"	35
fin	-1	mulla ei oo paljoo kavereita, joiden kans vois lähtee juomaan.	12
fin	-1	"Isästä tulee todella huono ihminen, kelvoton, epäluotettava, vaikka on aikanaan kelvannut mainiosti ""siihen"" puuhaan."	20
fin	-1	Ei millään pahalla, mutta sä todella kuullostat katkeralta!	10
fin	-1	kun puhuivat,että tämä tdk-sankari oli lähtiessään syönyt nyrkkeilijän housuihin pläjähtäneet ripulitkin kovan nälän vaivatessa.	17
fin	-1	Ei tarvi täälä porata jos huonokuntoisia tarvii auttaa.	9
fin	-1	Mistä ihmeestä se maailma lumoutuu päähän, että ainut hyväksyttävä/oikea seura on tuo (allekin jo) missi-mittojen ulottuva??	21
fin	-1	NYT EI ELETÄ 1940-LUKUA!	5
fin	-1	Edes sun kaltainen ei saa mun vereä kuohahtamaan, aikamoisessa maailmassa elät jos sua riivaa keskustelupalstalla käydyt keskustelut.	19
fin	-1	sdp kalastaa äänest sosialismilla ja antaa optiot miljonääreille.	9
fin	-1	laittakaa isät jos teillä munaa poikanne ruotuun ja heti??ja ottakaa hame pois päältä.	17
fin	-1	Nyt juuri on ollut muutaman päivän ajan lievää pistemäistä kipua ja tänään teki parin tunnin ajan tosi kipeää, oli melkein vaikea kävellä kun piti koira viedä ulos, tuli jopa hieman huono olo, mutta nyt on taas helpottanut.	41
fin	-1	Niin kiva kun fiksuja kommenttejasi onkin täältä lukea, niin olet vielä fiksumpi jos häivyt.	16
fin	-1	Tämä voi olla yritys osoittaa, että seksuaalisen väkivallan kokemus oli vain hänen väärinkäsityksensä ja siten olla näkemättä kipeää totuutta.	21
fin	-1	en ole koskaan tuntenut mitään näin kauheeaa olin silloin vielä paikalla kun hänen äiti kuoli.	16
fin	-1	Voisit opetella myös ajattelemaan.	5
fin	-1	Ei sitä äitiä/mummoa välttämättä ole, oli lapset tehty minkä ikäisenä hyvänsä :(	14
fin	-1	"Se on vähän sairaalloista."""	6
fin	-1	SDP on puolue joka on pettänyt törkeimällä ja räikeimällä tavalla äänestäjänsä jos ei ydinvoiman lisärakentamista suosivia vihreitä oteteta lukuun.	20
fin	-1	Siinä taas saatana aivotonta mädätyspaskaa tuutin täydeltä.	8
fin	-1	Se ei vaadi kummoistakaan älyä, jos mottaa toista turpaan.	11
fin	-1	Koko tämä pelleily miehesi reaktiosta oli siis pelkkä peitetarina.	10
fin	-1	Uikuti.	2
fin	-1	en ala	2
fin	-1	Et ole hirveästi matkaillut, näemmä.	7
fin	-1	En ole kateellinen, en edes katkera. BUUUAAAHHHAAHHAAAAAAAAA!!!!!!	15
fin	-1	Silti välillä tuntuu että kuolemalla kyllä osataan rahastaa...	9
fin	-1	Kaikki muu on teeskentelyä ja pelleksi ryhtymistä.	8
fin	-1	ystävällisesti siirtyä pois pilaamasta minun luomaani keskustelua.	8
fin	-1	Uskomatonta harkinta kyvyn puutetta antaa alapään tehdä elämän suuret valinnat.	11
fin	-1	Kuule: kokemusta on.	5
fin	-1	On totta vieköön aivan mahtavaa että meidänkin maassamme on kaltaisiasi ihmisiä jotka kokevat olevansa muiden ihmisten yläpuolella.	18
fin	-1	Aamuisin hengitys on ns.dog breath-p..a maistuu suussa jne.Ja mietin vain,minkä helvetin takia aloin taas polttaa ja millä motivoin taas lopettamaan uudestaan?	26
fin	-1	Olemme tulleet siihen tulokseen, että Sonera ryösti meiltä aikaisemmin laskuissa.	12
fin	-1	itse kierrän kaukaa ranskan,italian tekeleet ei luikertelua maantiellä, penkin tärinää ja kojelaudan natinaa..(yksilöitä löytyy jopa citikassa..)	24
fin	-1	Nyt tyhmille taviksille tyrkytetään agrisijoituksia.	6
fin	-1	Huonosta palvelusta ei ikinä pidä antaa tippiä.	8
fin	-1	NYT KYSYY TYHMÄ	3
fin	-1	"Mä olin jo niin pettynyt."""	7
fin	-1	"Olen jo monta vuotta joutunut ""elämään"" piilossa."	10
fin	-1	nämä heput jotka täällä kirjottelee ois varmaan valmiita lisääntymään oman jämptisä kanssa!!	14
fin	-1	Kyllä olis sinun vaari ja mummo kuolleet nälkään jos poromiehet eivät olisi antaneet lihaa näin ollen siekään et olisi nyt täällä valittamassa.Tarkoita entistä pula aikaa kun sinun esi isällä oli yksi lehmän kanttura navetassa.En sinuna kyllä kehtaisi haukkua entistä elättäjäsi.HÄPEÄISIT.......	41
fin	-1	En voi vieläkään uskoa, kyllä tulee tippa linssiin kun tyttöä ajattelen.	13
fin	-1	AMATÖÖRI	1
fin	-1	Nykänen oli jo pudotettu epäsosiaalisen ja kusipäisen toimintansa takia olympiakoneesta, kun hän alkoi messuamaan telkkarissa, että jos häntä ei valita olympiakoneeseen, niin hän muuttaa Kööpenhaminaan ja hakee Ruotsin kansalaisuutta.	33
fin	-1	Olen itse kans niin läheisyyden kaipaava,et en tiedä miten selviän..	13
fin	-1	hänelle oli vaikeaa, vaikkei siitä halunnut kovinkaan paljon keskustella kanssani, mutta kertoi vain muutamalle ystävälleen, oli kaiketi niin hukassa tyttö parka.hän näki miten reagoin solumyrkkyihin ja kun silmäripseni eräänä aamuna putosivat keittiön pöydälle,kun hieroin silmiäni, niin itsekkin tuskastuin ja olin hyvin vihainen asiasta.muistan myös kun olin sairaalassa leikkauksen jälkeen ja hän tuli minua katsomaan ja oli ostanut minulle puseron lahjaksi,en tiedä vieläkään miten hän silloin ajatteli, tämä tapahtui ennekuin sain tietää, vastauksen syövästä.	84
fin	-1	Palkkioihin (orkestereiden) selvä tupo 50e alv 0% sehän on käypää kyllä muutkin yrittäjät sillä tulee toimeen , ei minun, siis vain minun mielestäni mitään jumalia muusikot ole, et alamaiset uhraa heille mammonaa valtaa ym roinaa	40
fin	-1	Isäpuoli oli muutenkin aikamoinen despootti, kaikki tehtiin hänen halujensa mukaan.	12
fin	-1	onko nalliakari taas täynnä marjanpoimijoita?!	7
fin	-1	Ei kukaan normaali ihminen puhu kenellekään, ei edes lapselle noin!	12
fin	-1	Sitä vain on elävä kuollut, jonka elämällä ei ole enää mitään arvoa.	14
fin	-1	Yritän antaa hänelle huomiota, mutta saan tylyä kohtelua takaisin.	11
fin	-1	Kerran olin jopa liian täydellisessä suhteessa mutten kestänyt sitä kun minua kohdeltiin vain hyvin.	15
fin	-1	Häpäiset Luterilaisuuden senkin pallikarva	4
fin	-1	Oman lapseni isä tappoi itsensä alkoholisoituneena maksakirroosiin jo 30-vuotiaana, joten kukin voi mielessään miettiä mistä ne roolimallit on paras ammentaa; onko välttämättä se lapsen biologinen isä se paras mahdollinen malli?!	34
fin	-1	Mulla on kuule ollut yli viiskymppinen muija ja silläkin on alapää tiukempi kuin sulla ja ymmärsi miestä, antoi aina kun pyysi.	23
fin	-1	...tosiaan aikas uusavutonta porukkaa, lienöö tuolla jo lunta niin että ulukoporttailla sukset sitasoo koippiisa ja lähtöö siittä vaan suhkimmaan, voe helevetti teijjän kans!!	28
fin	-1	Ellei sitten ole niin itsekäs kusipää että tykkää niin paljon huomionosoituksista että mieluummin jättää toisen epätietoisuuden valtaan.	18
fin	-1	Ja muut tavat ovat vääriä.	6
fin	-1	"Itselleni kävi parin seurustelu vuoden jälkeen samallalailla ja tyhmyyksissäni jäin ""panopuuksi"" toivoen koko ajan meidän palaavan taas oikeasti yhteen."	22
fin	-1	että aika naurettava ketju.	5
fin	-1	Tuntuu, että jään aina seinäruusuksi tai mikä pahempaa, saan negatiivista huomiota ulkonäölläni ja olemuksellani.	17
fin	-1	ottaavat kortin pois ja saat risua	6
fin	-1	Siis, yrittäkää vain määräillä, mutta työntekohaluni loppuisi ihan varmasti jos kotona oloani alettaisiin tuolla tavalla rajoittaa.	19
fin	-1	Minun Julius Spökmannen ei anneta kertoa omasta alibistani murha iltana kun tuo saatanan idiootti sensori poistaa sen.	18
fin	-1	Noloa...	2
fin	-1	Joukossa on muutama Mielipidepankin kaltainen nuoruuden idealismin harhoissa elävä haihattelija.	11
fin	-1	Sellaisille kavereille on turha enempiä kertoa.	7
fin	-1	"Onko sillä Christaanillakaan ""kaikki kotona""..."	8
fin	-1	Hän tietää että se koskee minuun, että kattelee videoita&amp;kuvia netissä, mutta ei oikein osaa hommaa selittää, miksi niin tekee, ei ymmärrä, miksi se minuun sattuu.	35
fin	-1	Tuo rekkarin arvuuttaminen on yhtä turhaa kuin melkein muistaa jonkun puhelinnumeron.....	12
fin	-1	Ne ovat niin suuret, että joillekin virolaisille voi syntyä houkutus päästä nauttimaan suomalaisesta toimeentulotuesta ja muusta sosiaaliturvasta.	19
fin	-1	En voi käsittää miksi miehet syyttävät aina naista miehen vioista esim. jos mies valehtelee ja nainen uskoo sen = naisen vika, jos mies lyö = naisen vika, jos mies pettää = naisen vika, jos mies raiskaa = naisen vika jne.	44
fin	-1	HALUAN TUPAKKAA TRE	3
fin	-1	Tajuatteko, joku tekee työtä.	6
fin	-1	häpeä!	2
fin	-1	TODELLISUUDESSA MITÄÄN F-35-KONEITA EI OLE OSTETTU!	7
fin	-1	Miten sellaisilta voi odottaa yhtään mitään!!!??	11
fin	-1	Stna!!!	4
fin	-1	Ei hyvältä näytä!	4
fin	-1	Jos tämä jonkun mielestä oli aiemmin sekava, niin nyt se sitä vasta onkin!	15
fin	-1	Kyllä mulla menee noihin kalakauppiaisiin hermot, ne varmasti hyppii riemusta vaan kattoon jos sulle nyt vielä nitriittiä tulee ja kalat kuolee...	23
fin	-1	Mene sinä kissankasvattaja kotiin hinkkaa munias!	7
fin	-1	melkoista yksinpuhelua =o onkohan tällä anterotyypillä ihan kaikki kotosalla?	10
fin	-1	En tule koskaan saamaan sellaista naista, johon olisin alusta lähtien ihastunut :(	14
fin	-1	"Annan sitten vaikka persettä!"""	6
fin	-1	Mikä törkeintä niin jotkut paskiaiset laskee silti koiransa sinne.	10
fin	-1	Tällä kertaa tuho tulee sisältäpäin, kun nälkiintyvä kansa raivostuu.	11
fin	-1	Huhu on niin mieto huume ettei sitä käytä kuin punikkiruohonpurijat.	11
fin	-1	Tämä yhdistelmä on siis ainakin minulle jo vähän liikaa.	10
fin	-1	Oli niin surkea reissu hajosi kipupumppu leikkauksessa ja muutenkin toheloivat et henkgenmeno oli lähellä.	15
fin	-1	Kukaan ei raiskaa minun vaimoani.	6
fin	-1	Seat heikompi laadultaan kun skeida	5
fin	-1	Ehkä slobo oli ns. maksava yksityisasiakas ja rahaa vasten sai siis parempaa kohtelua, mutta tuntui pahalta katsoa tätä nuoleskelua kun minua taas kohdeltiin kuin löysää paskaa.	28
fin	-1	ovat niitä kunnon sankarimachoja, joita me saamme tänne iloksemme alta kuuman auringon...	14
fin	-1	Ne ovat niitä ihmisiä varten jotka eivät kykene käyttään omia aivojaan!	12
fin	-1	Noin 50% safa-arkkitehtien omaa egoaan kohottavista luomuksista ovat käytännössä mahdottomia tai järjettömiä toteuttaa.	15
fin	-1	itse olen eläinrakas että en paljon sympatioita voi tekijöitä kohtaan tuntea.eikun saunan taakse tuommoset................	15
fin	-1	Mut sanot vaan sille et vitu ämmä et mulle valita, ja niihäse ihqusti hoituuki!	16
fin	-1	..	1
fin	-1	Minäkin olen ollut työvuokrausfirman nussittavana joskus.	7
fin	-1	Naurusta viel,et Hannen nauru ihastuttaa joitakin,mulla taas nousee niskavillat pystyyn,kun sen kuulen...HHHRRRRRR...	21
fin	-1	lain hengen ja tämän päivän suositusten vastaista, etten sanoisi ilkeää toimintaa.	13
fin	-1	Näin tulee valitettavasti nyt käymään.	6
fin	-1	Koko ketjuuntuminen taitaapi olla ketkuuntumista.	6
fin	-1	Tästä tämä lyhyt siilipoika ei pitänyt ollenkaan.	8
fin	-1	Joopa joo.	3
fin	-1	Siitä kärsin minäkin hirvittävän kovasti, mutta jos tilanteet tosiaan ovat harvoin, niin ei sinänsä kannata miettiä masennuksia tms.	21
fin	-1	"Kaikki karkeat yleistykset ovat luokaltaan aika lailla samaan kastiin kuuluvia ja ala-arvoisia olivat ne kenen tahansa esittämiä.
0	0	0	0	3										0	0	14	3	comments2006e.vrt 3174926	Tosiasiassa SDP oli se, joka käynnisti punakapinan, joka pyrki kumoamaan laillisen yhteiskuntajärjestyksen.
1	0	0	0	4										0	-1	17	3	comments2008b.vrt 3734726	Muumit ovat pyhiä.
1	1	1	1	5										0	1	8	3	comments2009a.vrt 2086262	luulen että nyt on just tosi hyvä sauma=) tsemppiä!
-1	-1	0	-1	2										1	-1	6	3	comments2007a.vrt 2379781	Sen jälkeen bileisiin oli tullu kuokkavieraita ,jotka raiskasivat joukolla nykyisen tyttöystäväni bileitten pitäjän porukoitten makkarissa.
0	-1	0	0	2										1	-1	5	3	comments2007a.vrt 1610112	Valtion projekteista muuten sen verran, että ei niissä useinkaan ajatella hyötyjä.
-1	-1	-1	-1	1										-1	0	7	3	threads2007b.vrt 570897	Lähes kaikki ovat hyväksyneet saatanan herrakseen!
-1	-1	0	-1	2										1	0	15	3	threads2005a.vrt 5629304	En jaksa kauempaa, ei täällä rauhaa sielu saa.
0	0	0	0	3										0	1	11	3	comments2014c.vrt 1307198	Kun Herran kansalle on tämä totuus selvinnyt, tulee Jumalan seurakunta asetetuksi ennalleen.
-1	0	0	0	2										0	-1	3	3	comments2015b.vrt 1656182	Jos kouluun pääsemiseen täytyy tankata moinen määrä sivuja ja maksaa rahaa, voisivat edes yrittää panostaa tiedon laatuun.
0	0	0	0	3										0	0	6	3	comments2016b.vrt 2337568	Suomessa ja Euroopassa nämä on aina torjuttu).
0	0	0	0	3										0	-1	9	3	threads2005a.vrt 4397248	Kertokaa pls minkälainen koodi mun pitää laittaa että se aukasis ne toiset sivut uuteen ikkunaan!!
0	-1	0	0	2										0	-1	19	3	threads2009b.vrt 4831927	on urheilijoiden pöksyissä, kun kohta alkaa nää oolympialaiset.
0	0	0	0	3										0	0	5	4	comments2008a.vrt 3610643	B) Lainaa lyhennetään yhdessä miehen kanssa.
-1	-1	0	-1	2										0	-1	2	4	comments2015f.vrt 918962	On se kumma, että saa rakentaa asuntoja ilman vierasparkkia.
0	0	0	0	3										1	-1	12	4	comments2009e.vrt 3700152	kirjastosta korjausopas niin irroitettuasi sen osaat laittaa sen myös takaisin niin että se toimii.
0	-1	0	0	2										-1	-1	4	4	comments2010e.vrt 295319	Ei vaan ole uskallusta mennä puhumaan eikä tilaisuuksia oikein ole.
0	0	0	0	3										0	0	18	4	comments2005a.vrt 4053757	13. Millaiset rinnat sinulla on, kuppikoko, millaiset nännit?
1	1	1	1	5										0	-1	5	4	comments2008a.vrt 4030939	Omien kokemuksien perustella sanoisin että oikein mukava ajaa.
0	0	0	0	3										0	0	3	4	comments2017f.vrt 104341	Jota ei kemin kaupoista saa?
0	0	0	0	3										0	1	13	4	threads2009b.vrt 2462708	PS.
0	0	0	0	3										0	1	7	4	threads2007a.vrt 2796542	Siitä oli otettava selvää.
0	0	0	0	3										0	0	13	4	comments2013e.vrt 3476637	Mitä voi kasvaa Koiran pennusta?
-1	0	0	0	2										0	-1	3	4	comments2014e.vrt 1275791	Tämä ei muutu tästä miksikään, vaikka kuinka monta kertaa kategorisesti kieltäisit todellisuuden yhtään sen enempää kuin nurmikko violetiksi, vaikka sen violetti väittäisit olevan.
-1	0	0	0	2										0	-1	12	4	comments2017b.vrt 1104378	Ihan oikein Kylmikselle.
-1	-1	0	-1	2										0	-1	19	4	comments2015f.vrt 1051640	Juu ja se oli äitisi sinne eksynyt tuheroineen makaamaan.
1	0	-1	0	3				0	0	0				1	1	7	4	threads2009b.vrt 2013151	Auttakaa hei !!!!
1	0	0	0	4										0	-1	2	4	comments2010e.vrt 786503	Kiusaaja on syyllinen, kiusattu ei.
1	1	1	1	5										0	-1	10	4	threads2015b.vrt 815980	Hyvä Israel
0	0	0	0	3										0	-1	5	4	threads2015a.vrt 2506371	Buydebug
0	0	0	0	3										1	1	12	4	comments2017c.vrt 2917048	Niinpä tietysti, osaamattoman onneksi.
1	1	1	1	5										0	1	12	4	comments2012a.vrt 2709081	kaunein.
0	-1	0	0	2										-1	1	3	4	threads2009b.vrt 4049121	Ja lopuksi tähän viestiin ei kenenkään katsastusmiehen tai omistajan kannata alkaa viisastelemaan että menikö kaikki rahat auton ostoon kun pitää katsastushinnoista natista""."	692
fin	-1	Saat nyt katua tivaamisiasi.	5
fin	-1	eerohiltuset majailee nyhjöttäen ja haaveilevat olemattomia?	7
fin	-1	- Kun tulen siivoamaan toimistoasi, minulle on turha selitellä että siirtele vaan rauhassa papereitani yms, koska se ei oikeasti kuulu meille.	24
fin	-1	ÄLKÄÄ OSTAKO HÄNELTÄ KOIRAA!!!!!	9
fin	-1	Enkä ymmärrä tuotakaan, että esitetään väkisin olevansa vahva.	10
fin	-1	Lapsellista jokellusta ilman mitään todenperäisyyttä...	6
fin	-1	/ Oon menos lääkäriin pian ja sit aijon kysyy siit, nyt oon vaan kauheen huolissani et onks se joku vakava.	22
fin	-1	Muutenkin tämä puhe oli hyvin latteaa ja se rakentui puhujan kokemien ihmeiden ympärille.	14
fin	-1	MONIKULTTUURISUUS KUKOISTAA KANADASSA ???	6
fin	-1	Olen jotenkin niin kurkkuani täynnä koko imetystä, jos ei onnistu niin ei onnistu!!	16
fin	-1	Ei hyvää päivää : (	5
fin	-1	mistä näitä rukafanjea oikein tulee, no sieltä hinttaribunkkerista tietysti.	11
fin	-1	Lolz nolo.	3
fin	-1	Ensitten enää kirjoita tästä aiheesta.	6
fin	-1	Kuka niitä pentuja jaksaa kuunnella ja katsoa, niillä oo edes kunnon tarinoita.	14
fin	-1	Onko Suomi todella näin suomettunut.	6
fin	-1	Inhottava tyyppi kaikenkaikkiaan ja lapsena kauniimpi kuin nykyisin.	9
fin	-1	Lindelöfin persläpi	2
fin	-1	mä vihaan näitä!	4
fin	-1	Tosi kivaa kun lapset noustessaan polkupyörän päältä oman pihansa portilla, joutuvat astumaan paskakasaan!	15
fin	-1	Olen pahoillani ahdingostasi, mutta en voi tilanteelle mitään.	10
fin	-1	Eikö ylinopeutta voi ajaa muuten vaan, täytyykö sitä aina miettiä ja analysoida?	14
fin	-1	En ole saanut kolmeen vuoteen ja nyt alkaa jo tuntumaan.	11
fin	-1	Joku femakko voisi muuten linkittä, että mistä tuo velat naisella, varat miehellä, löytyy mustana valkoisella.	19
fin	-1	Onko tämä demokratiaa ei tämä on piilofasimia äänestäjiä kohtaan ..!	11
fin	-1	Samojen viestien jatkuva kopioiminen on kielletty säännöissä ja muiden kirjoittajien haukkuminen (puolin ja toisin) osoittaa täydellistä tyhmyyttä.	20
fin	-1	en kertonut, koska oisit vaan suuttunut.	8
fin	-1	Painunpa tästä viiltelemään ranteitani auki kun on elämä niin vaikeaa.	11
fin	-1	Tappaa kanssa kaikki!!!	6
fin	-1	Uskomatonta että kehtaa vielä väittää moista!	7
fin	-1	Miltähän moinen älykääpiö näyttää livenä?!	7
fin	-1	Lukekaa ja kauhistelkaa:	4
fin	-1	Miten ihmeessä sinun lukutaitosi on noin!?!	9
fin	-1	Ilman ikä rajaa pääsee katosmaan rajua pornoa!	8
fin	-1	vihaan eniten maailmassa pahuutta ja ilkeitä ihmisiä, ne on mun silmissä täysiä nollia.	15
fin	-1	Kopionimimerkki on TODELLAKIN hoitoon valmis!!	7
fin	-1	asun isossa kaupungissa ja käyn joka viikonloppu viihteellä,mutta silti en löydä baarista sitä naista!!	18
fin	-1	Nyt olisikin tehtävä nopeita ratkaisuja Ylen uskottavuuden palauttamiseksi, sillä niin kauan kun Yle ei tunnusta suoraa valhettaan, Vanhasen asema sen kun paranee ja Kepun kannatus lisääntyy:	29
fin	-1	"Ja usein vielä jäävät lässyttämään koirilleen tuohon portille tyyliin ""katsos fiffe kun on iso hauva tuolla""... jne. samaa saissea kusettavat ja paskattavat koiransa MEIDÄN portin likelle olevalle nurmikolle joka on siis MEIDÄN tonttiamme."	37
fin	-1	En kyllä ole nähnyt vähään aikaan noin laiskaa ämmää, kun tuo Tiina on.	15
