lang	sentiment	text	num_tokens
est	-1	Kuid kas keegi võiks pingi tagumisest otsas tulevikus põhimeeste sekka kerkida? Raadikust oli juba juttu, piisavalt palju on talle antud võimalusi, ent mees pole neid kasutanud. Timo Eichfuss tõusis mõned aastad tagasi Muhu raketina koduse korvpalli tegijate hulka, kuid viimastel hooaegadel pole areng jätkunud, pigem vastupidi… Kõige loogilisem kerkija võiks olla mängujuht Martin Dorbek, kuid ei saa unustada, et tema kohal on juba ees vennad Sokud.	75
fin	-1	MIKSEI TUOLLAISTA SAIRASTA KÄYTÖSTÄ VOISI LOPETTAA!?!? kyllä minusta on todella kuvottaca ajatus syldä koiraa koska tuntuisi että söisi oman lemmikin :(	26
fin	-1	Työvoimatoimistot voi lakkauttaa.	4
fin	-1	Tosta ikonista voi jättää i:n pois :)))	12
fin	-1	Huonoa musiikkia siellä oli, aivan älyttömän huonoa, peräti Elastinen räppäsi, kamala tyyppi.	16
fin	-1	Kivaa renkutusta YleX:llä!	6
fin	-1	suurin osa saa tuomionsa ja jäännös pelastuu?!	9
fin	-1	Ja muistan penskana, kuinka iso-mummoni (suvussa ei pahemmin ollut samanikäisiä tyttöjä) paheksui käyttäytymistäni "piikalapsena".	20
fin	-1	Älä huolestu, kyllä sinullekin vielä aivot kasvaa.	9
fin	-1	SANOA MIELIPITEENI!!!	5
fin	-1	On hyvä että tämä yksi mätäpaise-kaalimaan vartija lähtee vekeen, mutta tuleeko samanlainen tilalle.	15
fin	-1	Yritän antaa hänelle huomiota, mutta saan tylyä kohtelua takaisin.	11
fin	-1	Olin heinäpellolla ja tein heinää, sitten menimme latoon ja siellä oli lesta-saarnaaja joka käytti minua hyväkseen ja sitten sain vielä turpiini.	23
fin	-1	Siellä ei ole muita, kun naimisissa olevia keski-ikäisiä ukkomiehiä vonkaamassa naisia salasuhteisiin ja sähköposti paukkuu.	17
fin	-1	Jos hävettää, niin niin pitääkin hävettää, kyllä lekurit tällaisen ymmärtää.	13
fin	-1	Vielä menisi noin 3 v. että voisimme muuttaa yhteen .Olenko rakastunut väärään mieheen ...	14
fin	-1	Pätteleppä itte.	3
fin	-1	Koko ketjuuntuminen taitaapi olla ketkuuntumista.	6
fin	-1	Laittakaa sisäpiirijuonet pönttöön ja vetäkää samalla yhtiön eläkeäijät viemäristä alas.	11
fin	-1	Eiväthän ne ammattikäytössä osoittautuneet kovinkaa luotettaviksi.	7
fin	-1	Anopit ovat ilkeitä ja jne.	6
fin	-1	HUOM!!!!	5
fin	-1	Voi jeesus.	3
fin	-1	Tuli oikein paha mieli!	5
fin	-1	HANKKIKAA ELÄMÄ NIIN EI TARVI TÄÄLLÄ VÄITELLÄ.	8
fin	-1	Eikä meillä ollut edes sinkoja mukana ??	8
fin	-1	Minun Julius Spökmannen ei anneta kertoa omasta alibistani murha iltana kun tuo saatanan idiootti sensori poistaa sen.	18
fin	-1	uusajattelija se siellä sekoilee ja puhuu höpöjä.	8
fin	-1	Oikein ärsyttää, kun olen suuren osan elämästäni nutannut ällöttävien siteiden, pikkuhousunsuojien ja tamponien kanssa.	17
fin	-1	Oli pakko sanoa sitten vittumaisesti, että meinaatko huudattaa pentuasi koko loppulennon, että muut 200 kärsii myös????????	26
fin	-1	...	1
fin	-1	ylläri pylläri	2
fin	-1	Joo, Kyrsii, kun aina joutuu joululomalle.	9
fin	-1	Voi ei 111111	3
fin	-1	Höpö höpö.	3
fin	-1	Ei hirveällä kiirellä tarvitse viedä kurahaalarisia lapsia kukonlaulunaikaan tarhaan ja kiirehtiä työpaikalle, jossa pomo huohottaa niskaan tai puukottaa!	20
fin	-1	Kuka noita marisevia eteläisiä tänne tahtoo, täällä on kyllä paljon itseään ja toisia kunnioittavaa väkeä.	17
fin	-1	En jaksa uskoa, että kepu lähtisi sellaiseen nöyryytykseen kuuden vuoden ajaksi.	13
fin	-1	Kuule jos Kaarloa yksin rangaistaan siitä syttyy sota Kaarlon pikku pää hajoaa, siksi myös Ollia rangaistiin ja nytpä kaarlon pikku pää ei hajonnut tokihan ne BB psygologit sen on huomannut Siilmät seisoo kuin maalla isolla sonnilla ja höyry tulee nenästä jos seuraat 24/7	44
fin	-1	Aivot käyvät ylikierroksilla ja taidat olla väsynyt.	8
fin	-1	Avioliitto on kahden kauppa eikä kuten muut kaupat että kaikki on myynnissä kunhan hinnasta sovitaan.	16
fin	-1	Hävetkää!	2
fin	-1	Luuletko että sitä tiketin saajaa voisi "vähempää kiinnostaa".	11
fin	-1	Eikös se kraanavesi, joka tulee alhaalta, enää kelpaakkaan.	11
fin	-1	Hävetkää ja ajatelkaa ensin, ennenkuin leimaatte jonkun henkilön.	10
fin	-1	Anteeksi kun olen olemassa?	5
fin	-1	Tiedän myös viereisen kaupungin kolmesta eri lastenkodista/perhekodista nyt jo aikuisia ent. huostaanotettuja ja siltä löytyy ihan kamalia tarinoita siitä miten vanhemmat ovat heille tehneet.	26
fin	-1	Ongelmallinen tiiviste!!	4
fin	-1	Onpa Forssan kesävieraalla outoja herjaavia mielipiteitä.	7
fin	-1	minulla ei ole koska olen jonkun mielestä "laiha-lehmä" =/	11
fin	-1	Hoh hoh hoh noita sairaita kepulaisia.	7
fin	-1	Siinä roikkui ihan reippaasti kinkkua orrella, ja kun prikaatinkomentaja (en muista everstin nimeä) alkoi malliksi rutkuttaa tattiin, niin siitä seurasi sellainen litinä ja lätinäorkesteri 3000 miehen voimin, jotta sellaista ei olla kuultukkaan sitten Kannaksen läpijuoksun (jolloin kuulemma puna-armeijan pojat kävi divisioonasaunassa).	49
fin	-1	Kerran olin jopa liian täydellisessä suhteessa mutten kestänyt sitä kun minua kohdeltiin vain hyvin.	15
fin	-1	Monilta on tainnut jäädä lukematta viimeinen rivi ...	8
fin	-1	Tai edes ylipäätänsä ajattelukykyä?	5
fin	-1	En opi ikinä kun vasta kantapään kautta, jota haluaisin tämän keskivahvan päihteen kanssa vältellä, joten pyydän tosissani apua ongelmaan.	22
fin	-1	..järisyttävän kamalaa!!	5
fin	-1	Sitten voi vaikka pitää miehelle seuraa eikä istua itsekkäästi kotona kutomassa sukkaa...	13
fin	-1	Ja tää teksti LAGAA SAATNASTI.	6
fin	-1	Normaaleja tyhmiä kotkalaisia punikin reppanoita.	6
fin	-1	Kertokaa yhdenkin nimi ja yksikin tapaus.	7
fin	-1	Ei helsinkiläiset ole kaikki onnellisia asuessaan radan varressa kaukana keskustasta täyteenahdetuissa lähiöissä.	13
fin	-1	Lukekaas, millainen Suomivihaaja mamu Busra Al -khalidi on !	10
fin	-1	Kummalta tuntuu, moni mies vakuuttelee että ei hänellä ole tauteja mutta eipä kysy mitä tauteja minulla on.	19
fin	-1	Koko tämä pelleily miehesi reaktiosta oli siis pelkkä peitetarina.	10
fin	-1	Mutta miksi ei paheksuta sitä, että väitetään kirjoituksia väärän henkilön tekemiksi, sellainen on valhetta ja erittäin ärsyttävää uhrille.	21
fin	-1	Älä mene lankaan.	4
fin	-1	sinulta jäi vissiin huomaamatta, että nimimerkki viisas kuvittelee maahanmuuttajia maanpettureiksi tai muuten vain syyliisiksi ties mihin... siis kaikkia!	21
fin	-1	Varoitatko minua heittä sun ja muitten påålle joka tekee syntiä!	11
fin	-1	Tätä kirjoittaessa pentu teki lätäkön sille ainoalle matolle, mikä meillä vielä on lattialla...siirrynpä taas siivousosastolle...	19
fin	-1	Onkohan toi sit samanlainen luennoillaki D:	7
fin	-1	Nämä ääri-isänmaalliset maanpuolustusintoilijat jaksavat aina kritisoida sivareita ja totaalikieltäytyjiä siitä kuinka käyttävät näitä valtion tarjoamia etuja, mutta kuitenkin hyväksyvät sen jos näitä etuja hyödyntää kaiken maailman alkoholistit, narkkarit ja rikolliset.	33
fin	-1	Et se oli jotai liki 250 kiloa, ja jotenkin lapsetki joutu johonki sydäntautipotilaslistalle, iha vaa siks ku mä oon tämmönen tankki, ja sit siin unen lopus juttelin lääkärin kans, et pitäs aloittaa joku lääkitys... siihe tuli toinenki lääkäri sit, joka vilkas sitä min "kansioo" ja sano sit sille toiselle jotai, et "no joo sä voitit tä vedon, oli se paino sit tosiaa niin paljo"..	77
fin	-1	lain hengen ja tämän päivän suositusten vastaista, etten sanoisi ilkeää toimintaa.	13
fin	-1	Jos sinä tulet ikinä tekemään päivääkään työtä niin sen täytyy olla kaltaisiasi varten tarkoitetulla työleirillä, sinä vesipää nulikka.	20
fin	-1	Sieltä Helvetistä on paha tulla ketään ampuilemaan!	8
fin	-1	Persujen susirumat muijatkin saisi kulkea kaikessa rauhassa.	8
fin	-1	Näitä sontajuttuja voi keksiä vähän pienemmälläkin äö:llä.	10
fin	-1	Valitettavasti tällä sektorilla se ei ikinä onnistu.	8
fin	-1	Ja jatkossa hän voi vaatia muutakin älytöntä.	8
fin	-1	Minä kaadoin naisia jo silloin, kun sinua ei ollut vielä edes olemassa, tai taapertelit lääväsi lattialla kusisissa vaipoissasi ja räkä valuen.	24
fin	-1	Prrrrke kun rauhaani sinusta saisin.	6
fin	-1	Mitä ne roiskii sinne sun tänne.	7
fin	-1	En ymmärrä, mutta eipä ole minun ongelmani.	9
fin	-1	Voi hyvänen aika: "Vietän aikaani kotona, sängyssä maaten, luen, ettei kulu sähköä, näpsyttelen tänne kun puhelin on oltava ja puhelimessa netti jolla vuokran voi maksaa."	33
fin	-1	TYHMÄÄ...	2
fin	-1	Kukaan kunnon ihminen ei noin toimi.	7
fin	-1	#NAME?	11
fin	-1	Nyt siellä ituhippipäättäjät ovat ahtaan edessä, kun pitäisi viisinkertaistaa puhtaan aurinkovoimalan CO2 päästöt.	15
fin	-1	että sori vaa ja ANTEEKS KAUHEESTI jos OON OLEMASSA!!!	12
fin	-1	Jos nää ei tehoa niin olin tässä kylässä kerran ja siellä tarjottiin sellasta valmijauhe suklaamoussea (siis valmistetaan jauheesta ja maidosta), oli muuten sen verran makeeta että ei tullu syötyä kuin 5-6 lusikallista ja sitten oli pakko jättää syömättä loput ku tuli niin paha olo.	48
fin	-1	Tämän takia hallitus leikkaa myös sinun palkkaasi, että saadaan suomeen enemmän mamuja.	14
fin	-1	Ero Jumalasta on kauhea asia nyt ja tulevaisuudessa, se ei tarkoita "melkein mitä tahansa", vaan tyhjää oloa ja kuitenkin olemassa oloa.	26
fin	-1	Eipä.	2
fin	-1	PERUSSUOMALAISET ON KANSANLIIKE JOKA VAATII SVEDUJEN VEROVAPAITA SÄÄTIÖITÄ VEROLLE.	10
fin	-1	Onneksi Islam ei ole Sinua vielä pilannut.	8
fin	-1	pahoittelen että luulin sinua Siivekäs ansisidonnaisen nauttijaksi, siinä erehdyin ilmeisesti.	12
fin	-1	Teuvo Suni kirjoittaa kirjassaan varsin sekavasti ja oudosti:	9
fin	-1	Kaveri aina luulee että mua vituttaa, mut mulla menee tavallaan koko ilta siihen että yritän päästä meininkiin mukaan mut ei..	22
fin	-1	Maija Tappaa!!	4
fin	-1	Kyllä minä sinulle osaan sanoa sanottavani tälläkin nikillä, että nyt sormi pois perséestä ja järki käteen.	18
fin	-1	on tää niin junttila ettette edes ymmärrä kun ette ole missään mitään muuta nähneet!	15
fin	-1	Päästä alkaa voimistuu alan itkee ahistaa nii paljon, tärisen, on kylmä tai kuuma, näkö himmenee, meen lukkoo, suu kuivuu, painaa rinnasta, tulee sekoomisen tunne, pako tunne että haluu pois mutta en tiedä minne jne.	43
fin	-1	Asiaa ei suinkaan paranna McLarenin F1-räpellys.	7
fin	-1	Päätöksentekokulttuuri on kansalaista halveksivaa, alikoulutuksella ja kovin matalalla sivistystasolla hoidettua.	12
fin	-1	Joskus olen yrittänyt viedä keskustelua joidenkin kanssa syvemmälle tasolle mutta turhaan.	12
fin	-1	En äänestä en ainkaan näitä viimevuosina kh ja kaupunginvaltuustossa sählänneitä.	11
fin	-1	Ei se ketään kiinnosta	4
fin	-1	Yhä pöydässä istuva ätminkäinen ei voinut kuin tuijottaa hoomoilasena pariskunnan poistuessa narikan kautta.	14
fin	-1	nämä venäläiset ovat antaneet svekomaanien aivopestä itsensa ajattelemaan, että ruotsi olisi suomea tai jopa venäjää parempi kieli...	19
fin	-1	Minkä takia naisten täytyy pari ensimmäistä kertaa rakastua panoeinoihin?	10
fin	-1	Tätä on nähty, koska netissä on pedohunterit jotka pistää kuseen Auerit ja vastaavat	14
fin	-1	Tmt-asiakas taas maksaa vuokransa tunnollisesti, ja jos vuokranantaja on täysin paranoidi hullu tai sosiaalirasisti, voidaan sosiaalitoimen kanssa sopia, että vuokra maksetaan suoraan vuokranantajan tilille.	28
fin	-1	Kolmas skeponen provokurakossa rähmällään!	5
fin	-1	Ja nyt sitten ihmetellään että miksei hesari kirjoita kunnolla...	10
fin	-1	Kaikilla on ylihintaa ja asiakkaat luulee saavansa mitää vaan.	10
fin	-1	Vankila=homola..	2
fin	-1	Yks syy pysyä kaapis lisää, en voi kyl sanoo ettei mielee olis tullu toi mut haluun elää.	19
fin	-1	En oikein saa mitään kiksiä omasta elämästäni.	8
fin	-1	rötös herrat kuriin !	4
fin	-1	Mä olen oikea Stella joka olen ennenkin kirjoitellut, se vale-Stella saa häipyä huitsin nevadaan!	16
fin	-1	En tiedä itkeäkö vaiko nauraa...	6
fin	-1	Ei ikinä!	3
fin	-1	Kornia että juuri nämä hengellisesti ylen ylpeät jotka eivät välitä Kristuksen heille antamasta todistajan tehtävästä poraavat ensimmäisinä saarnaajien kaulassa, kuinka syntisiä köyhiä he ovat.	26
fin	-1	Ei sitä äitiä/mummoa välttämättä ole, oli lapset tehty minkä ikäisenä hyvänsä :(	14
fin	-1	Miksi vitussa nekerot on niin herkkiä heidän arvostelulle.	9
fin	-1	Tässä on se kiusallinen pikku yksityiskohta että Pierurewan kyvyt eivät riitä ymmärtämään eroa paikallisen ennätyslämpimän kuukauden välillä ja globaalisti ennätyslämpimän kuukauden välillä.	23
fin	-1	Operaatiossa oli lopultakin liian tiukat kriteerit ja siksi se oli tosiaankin huonosti suunniteltu.	14
fin	-1	Miksi täälä ei saisi valittaa??	7
fin	-1	, ja se ei liikuta ketään mitä puoluetta alan kannattamaan seuraavaksi, mut sen lupaan etten palaa vihreisiin ikäpäivänä enää!	21
fin	-1	hulabaloota.	2
fin	-1	Poliisisedätkin maksavat meidän muiden tavoin veroja, että yhteiskunta pystyy huolehtimaan perseistä.	13
fin	-1	Mitä trollausta???	5
fin	-1	Tuskin sunkaan nahkas kovin paksua on	6
fin	-1	Tänään maanantaina 28.7. hyvä ystäväni suree yöllä parvekkeelta pudonnutta, kuollutta kissaansa ja samaan aikaan yli 1000 ihmistä on jakanut kahden tuntemattoman taulap…ihmisen tilapäivityksiä, joiden mukaan kissa on heitetty parvekkeelta.	32
fin	-1	Sivarihan on usein sitten homo kans.	7
fin	-1	Auta mua!	3
fin	-1	Ken nyt uskoo nousuun niin ostaa päät märkänä,nyt ei voi miihata,nyt on ostettava,jos ei usko niin ei takuulla tule ostamaan.	27
fin	-1	Puisesta päästä pitää sitten kärsiä.	6
fin	-1	Ja miten niin 'ei mitään syytä pitää tätä'?!!	12
fin	-1	niitä ongelmia riittää.	4
fin	-1	Meitä on moneen junaan no onneksi pystyt sentään vielä homoileen tarkistin ip osoitteesi tiedän sinut sinä olet HOMO !	19
fin	-1	Nuo kommenttisi alkavat olemaan lapsellisia ja vailla päätä ja häntää.	11
fin	-1	Nimitystä käytetään yleensä ihmisestä, joka paitsi omaa edellä lueteltuja piirteitä, ja sen lisäksi vielä yhtäaikaisesti on jollain tavalla ikävä, ilkeä, nulju ihminen.	27
fin	-1	Kannattaa myös muistaa, että virkapelle on sinulla työssä, koska elää verovaroilla.	14
fin	-1	Tässäkin tein virheen..2 vuotta meni hukkaan.	9
fin	-1	Kuitenkin hullu jännitys tuli just ennen inssiä ja tottakai munasin ympyrässä oikein kunnolla ja tutvo iski kärttysestii jarrut pohjaan.	20
fin	-1	Jos mies, nainen oli niin p*skamainen tämä ainoa mahdollinen Piste.	14
fin	-1	kuinkas sitten kävikään.	4
fin	-1	En viitsi olla aina rassaamassa jotakin osaa pyörässä siksi, että on mennyt ajossa paskaksi tai kulunut kun on alunperinkin ollut surkea osa.	24
fin	-1	Tämä kirjoitusten taso on niin surkea, byääääähhhhh, mua itkettää jo...:(	15
fin	-1	Miksi saatana sentään joudun maksamaan kokoomuksen mamutus ja multikulttuuri propagandatykin ylläpitämisestä?	12
fin	-1	Se ns. triviaali kieliongelma poistuu kun saadaan Saimaan-alue, sekä pari tunturia saadaan aidattu pois Junttilandian natiiviväestön käytöstä.	19
fin	-1	Tappaa kanssa kaikki!!!	6
fin	-1	Onnekseen ovat niin tyhmiä, että eivät sitä ymmärrä ja jatkavat vaan.	13
fin	-1	Kuolla he kyllä osasivat.	5
fin	-1	Pelkureita olete mun mielestä kun tuntemattomina tässä haukute.	9
fin	-1	Mummoja ja muita munahaukkoja me välttelemme.	7
fin	-1	...	1
fin	-1	Jos ei tuota tosiasiaa hyväksy, nousee viha ja jos se kanavoituu teoiksi ... :'(	17
fin	-1	#En "tahtonut" lesbokski.	7
fin	-1	Niinku perkele jaksa tällasta enää kovin kauaa.	8
fin	-1	kuulema tarvii kymppitonnin kuussa että mv pystys jatkaa ^^ buahhahaha ^^ on kyllä ehdottomasti maailman kallein webhotelli jossa se pitää tota mv sivustoa ^^ ja jotkut ihan oikeeseti menee tohon vedätykseen ^^	32
fin	-1	v1ttuux v@l11?	5
fin	-1	..kun psykot päästetään riehumaan koulumaailmaan......rumihia..	9
fin	-1	Pelais vaa wowia siellä koloissaan samaan aikaan ku jotkut tekee jotai hyödyllistä :)	14
fin	-1	Miksi te ateistit ette vain voi myöntää totuutta...	9
fin	-1	et jos sulla on ammattitaito ja koulutus ammatti sulle pitää luoda mahdollsiuus kunnon työhän ammattitaitoasi vastaavasti se on turhaa panna ihminen roikkumaan tukitöihin Se ei ole oikein ihmiselle siellä kohdellaan kuin ala-arvoisesti ja teetetään halvemmalla rahalla enemmän työtä kuin samat kolleegat samassa ammatissa se o väärää työllistämistä.	48
fin	-1	Tässä sinulle "valhetta" ihan suoraan Raamatusta.	9
fin	-1	Sellaisia mulkkuja ja vittumaisia.	5
fin	-1	Lopettakaa jo pas,,n jauhaminen, hyvää Joulua kaikille.	11
fin	-1	Kuka kiljuvaa akkaa jaksaa:(	6
fin	-1	En ymmärtänyt sanaakaan, vaikka olen asunut U.S.A:ssa puolet elämästäni ja olen tuplakansalainen.	16
fin	-1	Mutta onneksi en kaipaakaan sinun neuvojasi	6
fin	-1	Ja onhan sanakirjoja jos ei ymmärrä ?????	11
fin	-1	En halua kuolla!	4
fin	-1	Jumaliste,, niiden pitäisi olla alan amattilaisia.	9
fin	-1	Toivon myös että fanit eivät lopettaisi Nightwishin fanittamisen, koska ovathan ne tehneet kovaa työtä fanien ansaitsemiseen.	18
fin	-1	Eikä asia parane sillä että yksi kusettaja tutkii toista kusettajaa.	11
fin	-1	Sairasta, että lähettelee kuviakin vielä.	7
fin	-1	Uraa, Uraa 100 vuotias RyssäSuomi	6
fin	-1	KETÄ KIINNOSTAA???	5
fin	-1	Äiti, älä puutu mun pimppajuttuihin.	7
fin	-1	Mut eipä näy... =(	6
fin	-1	Ei kun APINOIJAT käräjille Löysät pois23.1.2011 11:22	7
fin	-1	ottakaa ensin selvää ja sössikää sitten..ei liity natseihin paskan vertaa	12
fin	-1	Akateemisia parisuhdevammaisia on paljon, mukaanlukien allekirjoittanut.	8
fin	-1	Ja nyt en enää aio vastata kaltaisellesi jälkeenjääneelle mitään.	10
fin	-1	Eihän se tuntunut yhtään miltään.. jälkeenpäin olin vain kauhuissani.	11
fin	-1	Suomessa vallalle taas on salakavalasti päässyt sairaalloinen ylisuvaitsevaisuus joka tällä kertaa ilmenee ikävällä tavalla presidentti-instituution uskottavuuden sekä arvovallan murentumisena homopresidentti-ehdokkaan muodossa.	22
fin	-1	En ehkä vastaa, en sen takia että olisin ilkeä vaan kun en jaksa.	15
fin	-1	Tilanne on nyt se, että olen 167/47 ja pelkään kokoajan lihovani.	13
fin	-1	myös täällä mua huijattu..	5
fin	-1	Sairas mies niin sairas.	5
fin	-1	Äitini kuoli	2
fin	-1	Henkilökohtaisesti toivon häätöä jokaikiselle popittajalle, joka on vaurioittanut musiikkisaasteellaan kuulonsa niin pahasti, ettei enää kuule normaalivolyymilla soitettua musiikkia Kuhmalhdessa asuu nuorisoa mitkä tykkävät pauhata yöllä.	28
fin	-1	Uuh, sua hävettäis, jos tietäisit kenelle tai millaiselle puhut, jos tietäisit.	15
fin	-1	Tyhmäkin?	2
fin	-1	Kepulainen Hirvonen siirrettiin toisiin hommiin, ettei vain kajoasi kokkareiden puuhiin!	12
fin	-1	Mitä henkilökohtaisesti olet tehnyt sen eteen että saamme kotimaastamme kristinuskon kiellettyä, muutakin kuin kirjoitellut anonyymina suoli24 ateismipalstalla?	19
fin	-1	en haluaisi että kissani vuotaa.. =)	8
fin	-1	Näitä en kaipaa elämääni enään.	6
fin	-1	älä sepitä.	3
fin	-1	Muista, etten unohda koskaan sitä, miten kohtelet minua.	11
fin	-1	Ihan itkettää.	3
fin	-1	Ne nauraa SULLE!	4
fin	-1	ystävällisesti siirtyä pois pilaamasta minun luomaani keskustelua.	8
fin	-1	Perkeleen olet suureksi korottanut	4
fin	-1	Mutta totuus on, etten kyllä usko yhtään mihinkään enää.	11
fin	-1	Mutta näin vaan kävi että ystävyys poikki.	8
fin	-1	Tanssissa tätien kanssa - Jone Nikula jopa ihan kuolaa pikki-homo Antti tuiskun perää..	14
fin	-1	Eikös se ollut vähän rikki...	6
fin	-1	Kyllä tässä on taas kysymys vanhempien erikoisuuden kaipuusta ja sivistymättömyydestä.	11
fin	-1	ärsyttää kun rakastan sitä miestä niin paljon että voisin tehdä mitävain hänen takiansa, mutta tämä uskonto kysymys vaivaa minua liikaa...	22
fin	-1	jos koirasi syö kaikenlaista roskaa jne, on ihme ettei ole oksentanukkaan et kaikki on sulanu ?	17
fin	-1	Kyvyttömät kilometritehtaalle, kuten muuallakin työelämässä!	7
fin	-1	Näiden militaristien ja muiden suomijunttien mielestä kun meidän nykysuomalaisten pitäisi vaalia kaikin puolin tämän "hienon" talvisotahengen säilymistä, niin ettei nämä ikivanhat ja "hienot" perinteet vaan pääsisi häviämään suomalaisnuorten kasvaessa ja muuttuessa liian kansainväliseen suuntaan."	41
fin	-1	Mut ehkä te selviätte, samaa shaibaa tää palsta on täynnä.	12
fin	-1	Käski heti yöllä minun lähteä takaisin kotiini Vantaalle poliisilla uhaten .	11
fin	-1	Kuulostaa siltä, että tuo "monta kertaa viikossa" on jumittanut kehityksesi.	14
fin	-1	Se sekopää olet sinä.	5
fin	-1	siis voi kamala, ettekö oo tienny aiemmin tästä!	10
fin	-1	Sinä keskiluokkainen tirkistelijä, olet saanut nyt muutaman päivän tuntea "paremmuutta" kun roskalehdistö kertoo eliittiin kuuluvan ihmisen onnettomuudesta.	21
fin	-1	No tätä logiikkaa en ymmärrä.	6
fin	-1	Joka perhanan alottelijajärkkumallillakin pitäs pystyä ottamaan ehjänä lähes tuplaten ellei triblaten toi 20 000kuvaa ainakaan sulkimen räjähtämättä.	18
fin	-1	Miksi kaikki tämä törky julkaistiin juuri nyt Olympiakisojen kynnyksellä?	10
fin	-1	Voi kun olisi keino laittaa "punainen lippu" varoittamaan toisia tästä miehestä :(	15
fin	-1	Nämä ajatukseni saattavat kuulostaa jonkun mielestä varmasti enemmän tai vähemmän sairailta, mutta mielestäni mustasukkaisuus ja halu omistaa toinen on vielä sairaampaa.	23
fin	-1	Minä en ainakaan itse haluaisi, että muut ihmiset lataisivat "huvikseen" minusta lapsena otettuja hyväksikäyttökuvia, joten hieman epäilen, että hyväksikäytön uhrit sitä haluaisivat.	28
fin	-1	Oikeistolaisilla pää sairas	3
fin	-1	En tunne ketään Tarjoa ja postin jakelusta en tiedä, on vähän huonosti vissiin nykyään.	16
fin	-1	Kun katselee eduskuntaan valittuja eri aikakausina edellisen teorian voi pistää ainakin osittain roskakoppaan.	14
fin	-1	Äitini ei ole innostunut asiasta ja jopa hiukan uhkailee ja painostaa mua, jos lähden, hän uhkaa etten saa nähdä sisaruksiani enää koskaan, jos nyt jätän heidät pulaan, enkä ole koskaan enää tervetullut kotiin.	38
fin	-1	Sitten voi käydä niin huonosti potilaan kannalta että kylvetään lisää lääkkeitä lääkkeestä tulleisiin haittoihin mikä voi vaan pahentaa potilaan oloa.	21
fin	-1	Vittujen kevät	2
fin	-1	Kävi kuulkaas niin että eii siitä tullut mitään kun poika sanoi olevansa niin hermostunut.Oliko tää mun vikaa???	20
fin	-1	Hyvät ja asialliset viestit ylös ja räkänokkien alas.	9
fin	-1	Hui kauheeta!	3
fin	-1	Paikalleen jämähtäminen on kuolemista.	5
fin	-1	Tiedän vaan sen, että minun on vaan vittu päästävä sinne...	12
fin	-1	oikeesti haiset varmaan ihan helvetin pahalle...	7
fin	-1	Tasta seuraa periaatteessa uusi keskustelu, mutta saisinko kuulla asiallisia PERUSTELUJA raivopaisen vaahtoamisen sijaan, vai tekiko vaarassa oleminen liian kipeaa?	22
fin	-1	Todella itsekeskeinen asenne!	4
fin	-1	Ei millään pahalla, mutta sä todella kuullostat katkeralta!	10
fin	-1	Haluatko, että kerron mitä eroa?????	11
fin	-1	Poliisille riittää töitä, kun he tästä eteenpäin joutuvat tarkastamaan kaikki burkaan tai muihin säkkeihin piiloutuneet muslimit.	18
fin	-1	VAROKAA !	2
fin	-1	En tosin usko enään siihen että selviän tästä ahdingosta, koska on ylitetty niin monta rajaa mitä ei voi ikinä enään korjata.	23
fin	-1	Niin se jumala rankaisee teitä teennäisiä uskovia	7
fin	-1	Voi poikkeliboi reppanaa, mitä joudut vielä nielemään...	9
fin	-1	Kauan olen etsinyt ja jo väsynyt etsimiseen.	8
