lang	sentiment	text	num_tokens
fin	negative	Olin heinäpellolla ja tein heinää, sitten menimme latoon ja siellä oli lesta-saarnaaja joka käytti minua hyväkseen ja sitten sain vielä turpiini.	23
fin	negative	Siellä ei ole muita, kun naimisissa olevia keski-ikäisiä ukkomiehiä vonkaamassa naisia salasuhteisiin ja sähköposti paukkuu.	17
fin	negative	Jos hävettää, niin niin pitääkin hävettää, kyllä lekurit tällaisen ymmärtää.	13
fin	negative	Vielä menisi noin 3 v. että voisimme muuttaa yhteen .Olenko rakastunut väärään mieheen ...	14
fin	negative	Pätteleppä itte.	3
fin	negative	Koko ketjuuntuminen taitaapi olla ketkuuntumista.	6
fin	negative	Laittakaa sisäpiirijuonet pönttöön ja vetäkää samalla yhtiön eläkeäijät viemäristä alas.	11
fin	negative	Eiväthän ne ammattikäytössä osoittautuneet kovinkaa luotettaviksi.	7
fin	negative	Anopit ovat ilkeitä ja jne.	6
fin	negative	HUOM!!!!	5
fin	negative	Voi jeesus.	3
fin	negative	Tuli oikein paha mieli!	5
fin	negative	HANKKIKAA ELÄMÄ NIIN EI TARVI TÄÄLLÄ VÄITELLÄ.	8
fin	negative	Eikä meillä ollut edes sinkoja mukana ??	8
fin	negative	Minun Julius Spökmannen ei anneta kertoa omasta alibistani murha iltana kun tuo saatanan idiootti sensori poistaa sen.	18
fin	negative	uusajattelija se siellä sekoilee ja puhuu höpöjä.	8
fin	negative	Oikein ärsyttää, kun olen suuren osan elämästäni nutannut ällöttävien siteiden, pikkuhousunsuojien ja tamponien kanssa.	17
fin	negative	Oli pakko sanoa sitten vittumaisesti, että meinaatko huudattaa pentuasi koko loppulennon, että muut 200 kärsii myös????????	26
fin	negative	...	1
fin	negative	ylläri pylläri	2
fin	negative	Joo, Kyrsii, kun aina joutuu joululomalle.	9
fin	negative	Voi ei 111111	3
fin	negative	Höpö höpö.	3
fin	negative	Ei hirveällä kiirellä tarvitse viedä kurahaalarisia lapsia kukonlaulunaikaan tarhaan ja kiirehtiä työpaikalle, jossa pomo huohottaa niskaan tai puukottaa!	20
fin	negative	Kuka noita marisevia eteläisiä tänne tahtoo, täällä on kyllä paljon itseään ja toisia kunnioittavaa väkeä.	17
fin	negative	En jaksa uskoa, että kepu lähtisi sellaiseen nöyryytykseen kuuden vuoden ajaksi.	13
fin	negative	Kuule jos Kaarloa yksin rangaistaan siitä syttyy sota Kaarlon pikku pää hajoaa, siksi myös Ollia rangaistiin ja nytpä kaarlon pikku pää ei hajonnut tokihan ne BB psygologit sen on huomannut Siilmät seisoo kuin maalla isolla sonnilla ja höyry tulee nenästä jos seuraat 24/7	44
fin	negative	Aivot käyvät ylikierroksilla ja taidat olla väsynyt.	8
fin	negative	Avioliitto on kahden kauppa eikä kuten muut kaupat että kaikki on myynnissä kunhan hinnasta sovitaan.	16
fin	negative	Hävetkää!	2
fin	negative	Luuletko että sitä tiketin saajaa voisi "vähempää kiinnostaa".	11
fin	negative	Eikös se kraanavesi, joka tulee alhaalta, enää kelpaakkaan.	11
fin	negative	Hävetkää ja ajatelkaa ensin, ennenkuin leimaatte jonkun henkilön.	10
fin	negative	Anteeksi kun olen olemassa?	5
fin	negative	Tiedän myös viereisen kaupungin kolmesta eri lastenkodista/perhekodista nyt jo aikuisia ent. huostaanotettuja ja siltä löytyy ihan kamalia tarinoita siitä miten vanhemmat ovat heille tehneet.	26
fin	negative	Ongelmallinen tiiviste!!	4
fin	negative	Onpa Forssan kesävieraalla outoja herjaavia mielipiteitä.	7
fin	negative	minulla ei ole koska olen jonkun mielestä "laiha-lehmä" =/	11
fin	negative	Hoh hoh hoh noita sairaita kepulaisia.	7
fin	negative	Siinä roikkui ihan reippaasti kinkkua orrella, ja kun prikaatinkomentaja (en muista everstin nimeä) alkoi malliksi rutkuttaa tattiin, niin siitä seurasi sellainen litinä ja lätinäorkesteri 3000 miehen voimin, jotta sellaista ei olla kuultukkaan sitten Kannaksen läpijuoksun (jolloin kuulemma puna-armeijan pojat kävi divisioonasaunassa).	49
fin	negative	Kerran olin jopa liian täydellisessä suhteessa mutten kestänyt sitä kun minua kohdeltiin vain hyvin.	15
fin	negative	Monilta on tainnut jäädä lukematta viimeinen rivi ...	8
fin	negative	Tai edes ylipäätänsä ajattelukykyä?	5
fin	negative	En opi ikinä kun vasta kantapään kautta, jota haluaisin tämän keskivahvan päihteen kanssa vältellä, joten pyydän tosissani apua ongelmaan.	22
fin	negative	..järisyttävän kamalaa!!	5
fin	negative	Sitten voi vaikka pitää miehelle seuraa eikä istua itsekkäästi kotona kutomassa sukkaa...	13
fin	negative	Ja tää teksti LAGAA SAATNASTI.	6
fin	negative	Normaaleja tyhmiä kotkalaisia punikin reppanoita.	6
fin	negative	Kertokaa yhdenkin nimi ja yksikin tapaus.	7
fin	negative	Ei helsinkiläiset ole kaikki onnellisia asuessaan radan varressa kaukana keskustasta täyteenahdetuissa lähiöissä.	13
fin	negative	Lukekaas, millainen Suomivihaaja mamu Busra Al -khalidi on !	10
fin	negative	Kummalta tuntuu, moni mies vakuuttelee että ei hänellä ole tauteja mutta eipä kysy mitä tauteja minulla on.	19
fin	negative	Koko tämä pelleily miehesi reaktiosta oli siis pelkkä peitetarina.	10
fin	negative	Mutta miksi ei paheksuta sitä, että väitetään kirjoituksia väärän henkilön tekemiksi, sellainen on valhetta ja erittäin ärsyttävää uhrille.	21
fin	negative	Älä mene lankaan.	4
fin	negative	sinulta jäi vissiin huomaamatta, että nimimerkki viisas kuvittelee maahanmuuttajia maanpettureiksi tai muuten vain syyliisiksi ties mihin... siis kaikkia!	21
fin	negative	Varoitatko minua heittä sun ja muitten påålle joka tekee syntiä!	11
fin	negative	Tätä kirjoittaessa pentu teki lätäkön sille ainoalle matolle, mikä meillä vielä on lattialla...siirrynpä taas siivousosastolle...	19
fin	negative	Onkohan toi sit samanlainen luennoillaki D:	7
fin	negative	Nämä ääri-isänmaalliset maanpuolustusintoilijat jaksavat aina kritisoida sivareita ja totaalikieltäytyjiä siitä kuinka käyttävät näitä valtion tarjoamia etuja, mutta kuitenkin hyväksyvät sen jos näitä etuja hyödyntää kaiken maailman alkoholistit, narkkarit ja rikolliset.	33
fin	negative	Et se oli jotai liki 250 kiloa, ja jotenkin lapsetki joutu johonki sydäntautipotilaslistalle, iha vaa siks ku mä oon tämmönen tankki, ja sit siin unen lopus juttelin lääkärin kans, et pitäs aloittaa joku lääkitys... siihe tuli toinenki lääkäri sit, joka vilkas sitä min "kansioo" ja sano sit sille toiselle jotai, et "no joo sä voitit tä vedon, oli se paino sit tosiaa niin paljo"..	77
fin	negative	lain hengen ja tämän päivän suositusten vastaista, etten sanoisi ilkeää toimintaa.	13
fin	negative	Jos sinä tulet ikinä tekemään päivääkään työtä niin sen täytyy olla kaltaisiasi varten tarkoitetulla työleirillä, sinä vesipää nulikka.	20
fin	negative	Sieltä Helvetistä on paha tulla ketään ampuilemaan!	8
fin	negative	Persujen susirumat muijatkin saisi kulkea kaikessa rauhassa.	8
fin	negative	Näitä sontajuttuja voi keksiä vähän pienemmälläkin äö:llä.	10
fin	negative	Valitettavasti tällä sektorilla se ei ikinä onnistu.	8
fin	negative	Ja jatkossa hän voi vaatia muutakin älytöntä.	8
fin	negative	Minä kaadoin naisia jo silloin, kun sinua ei ollut vielä edes olemassa, tai taapertelit lääväsi lattialla kusisissa vaipoissasi ja räkä valuen.	24
fin	negative	Prrrrke kun rauhaani sinusta saisin.	6
fin	negative	Mitä ne roiskii sinne sun tänne.	7
fin	negative	En ymmärrä, mutta eipä ole minun ongelmani.	9
fin	negative	Voi hyvänen aika: "Vietän aikaani kotona, sängyssä maaten, luen, ettei kulu sähköä, näpsyttelen tänne kun puhelin on oltava ja puhelimessa netti jolla vuokran voi maksaa."	33
fin	negative	TYHMÄÄ...	2
fin	negative	Kukaan kunnon ihminen ei noin toimi.	7
fin	negative	#NAME?	11
fin	negative	Nyt siellä ituhippipäättäjät ovat ahtaan edessä, kun pitäisi viisinkertaistaa puhtaan aurinkovoimalan CO2 päästöt.	15
fin	negative	että sori vaa ja ANTEEKS KAUHEESTI jos OON OLEMASSA!!!	12
fin	negative	Jos nää ei tehoa niin olin tässä kylässä kerran ja siellä tarjottiin sellasta valmijauhe suklaamoussea (siis valmistetaan jauheesta ja maidosta), oli muuten sen verran makeeta että ei tullu syötyä kuin 5-6 lusikallista ja sitten oli pakko jättää syömättä loput ku tuli niin paha olo.	48
fin	negative	Tämän takia hallitus leikkaa myös sinun palkkaasi, että saadaan suomeen enemmän mamuja.	14
fin	negative	Ero Jumalasta on kauhea asia nyt ja tulevaisuudessa, se ei tarkoita "melkein mitä tahansa", vaan tyhjää oloa ja kuitenkin olemassa oloa.	26
fin	negative	Eipä.	2
fin	negative	PERUSSUOMALAISET ON KANSANLIIKE JOKA VAATII SVEDUJEN VEROVAPAITA SÄÄTIÖITÄ VEROLLE.	10
fin	negative	Onneksi Islam ei ole Sinua vielä pilannut.	8
fin	negative	pahoittelen että luulin sinua Siivekäs ansisidonnaisen nauttijaksi, siinä erehdyin ilmeisesti.	12
fin	negative	Teuvo Suni kirjoittaa kirjassaan varsin sekavasti ja oudosti:	9
fin	negative	Kaveri aina luulee että mua vituttaa, mut mulla menee tavallaan koko ilta siihen että yritän päästä meininkiin mukaan mut ei..	22
fin	negative	Maija Tappaa!!	4
fin	negative	Kyllä minä sinulle osaan sanoa sanottavani tälläkin nikillä, että nyt sormi pois perséestä ja järki käteen.	18
fin	negative	on tää niin junttila ettette edes ymmärrä kun ette ole missään mitään muuta nähneet!	15
fin	negative	Päästä alkaa voimistuu alan itkee ahistaa nii paljon, tärisen, on kylmä tai kuuma, näkö himmenee, meen lukkoo, suu kuivuu, painaa rinnasta, tulee sekoomisen tunne, pako tunne että haluu pois mutta en tiedä minne jne.	43
fin	negative	Asiaa ei suinkaan paranna McLarenin F1-räpellys.	7
fin	negative	Päätöksentekokulttuuri on kansalaista halveksivaa, alikoulutuksella ja kovin matalalla sivistystasolla hoidettua.	12
fin	negative	Joskus olen yrittänyt viedä keskustelua joidenkin kanssa syvemmälle tasolle mutta turhaan.	12
fin	negative	En äänestä en ainkaan näitä viimevuosina kh ja kaupunginvaltuustossa sählänneitä.	11
fin	negative	Ei se ketään kiinnosta	4
fin	negative	Yhä pöydässä istuva ätminkäinen ei voinut kuin tuijottaa hoomoilasena pariskunnan poistuessa narikan kautta.	14
fin	negative	nämä venäläiset ovat antaneet svekomaanien aivopestä itsensa ajattelemaan, että ruotsi olisi suomea tai jopa venäjää parempi kieli...	19
fin	negative	Minkä takia naisten täytyy pari ensimmäistä kertaa rakastua panoeinoihin?	10
fin	negative	Tätä on nähty, koska netissä on pedohunterit jotka pistää kuseen Auerit ja vastaavat	14
fin	negative	Tmt-asiakas taas maksaa vuokransa tunnollisesti, ja jos vuokranantaja on täysin paranoidi hullu tai sosiaalirasisti, voidaan sosiaalitoimen kanssa sopia, että vuokra maksetaan suoraan vuokranantajan tilille.	28
fin	negative	Kolmas skeponen provokurakossa rähmällään!	5
fin	negative	Ja nyt sitten ihmetellään että miksei hesari kirjoita kunnolla...	10
fin	negative	Kaikilla on ylihintaa ja asiakkaat luulee saavansa mitää vaan.	10
fin	negative	Vankila=homola..	2
fin	negative	Yks syy pysyä kaapis lisää, en voi kyl sanoo ettei mielee olis tullu toi mut haluun elää.	19
fin	negative	En oikein saa mitään kiksiä omasta elämästäni.	8
fin	negative	rötös herrat kuriin !	4
fin	negative	Mä olen oikea Stella joka olen ennenkin kirjoitellut, se vale-Stella saa häipyä huitsin nevadaan!	16
fin	negative	En tiedä itkeäkö vaiko nauraa...	6
fin	negative	Ei ikinä!	3
fin	negative	Kornia että juuri nämä hengellisesti ylen ylpeät jotka eivät välitä Kristuksen heille antamasta todistajan tehtävästä poraavat ensimmäisinä saarnaajien kaulassa, kuinka syntisiä köyhiä he ovat.	26
fin	negative	Ei sitä äitiä/mummoa välttämättä ole, oli lapset tehty minkä ikäisenä hyvänsä :(	14
fin	negative	Miksi vitussa nekerot on niin herkkiä heidän arvostelulle.	9
fin	negative	Tässä on se kiusallinen pikku yksityiskohta että Pierurewan kyvyt eivät riitä ymmärtämään eroa paikallisen ennätyslämpimän kuukauden välillä ja globaalisti ennätyslämpimän kuukauden välillä.	23
fin	negative	Operaatiossa oli lopultakin liian tiukat kriteerit ja siksi se oli tosiaankin huonosti suunniteltu.	14
fin	negative	Miksi täälä ei saisi valittaa??	7
fin	negative	, ja se ei liikuta ketään mitä puoluetta alan kannattamaan seuraavaksi, mut sen lupaan etten palaa vihreisiin ikäpäivänä enää!	21
fin	negative	hulabaloota.	2
fin	negative	Poliisisedätkin maksavat meidän muiden tavoin veroja, että yhteiskunta pystyy huolehtimaan perseistä.	13
fin	negative	Mitä trollausta???	5
fin	negative	Tuskin sunkaan nahkas kovin paksua on	6
fin	negative	Tänään maanantaina 28.7. hyvä ystäväni suree yöllä parvekkeelta pudonnutta, kuollutta kissaansa ja samaan aikaan yli 1000 ihmistä on jakanut kahden tuntemattoman taulap…ihmisen tilapäivityksiä, joiden mukaan kissa on heitetty parvekkeelta.	32
fin	negative	Sivarihan on usein sitten homo kans.	7
fin	negative	Auta mua!	3
fin	negative	Ken nyt uskoo nousuun niin ostaa päät märkänä,nyt ei voi miihata,nyt on ostettava,jos ei usko niin ei takuulla tule ostamaan.	27
fin	negative	Puisesta päästä pitää sitten kärsiä.	6
fin	negative	Ja miten niin 'ei mitään syytä pitää tätä'?!!	12
fin	negative	niitä ongelmia riittää.	4
fin	negative	Meitä on moneen junaan no onneksi pystyt sentään vielä homoileen tarkistin ip osoitteesi tiedän sinut sinä olet HOMO !	19
fin	negative	Nuo kommenttisi alkavat olemaan lapsellisia ja vailla päätä ja häntää.	11
fin	negative	Nimitystä käytetään yleensä ihmisestä, joka paitsi omaa edellä lueteltuja piirteitä, ja sen lisäksi vielä yhtäaikaisesti on jollain tavalla ikävä, ilkeä, nulju ihminen.	27
fin	negative	Kannattaa myös muistaa, että virkapelle on sinulla työssä, koska elää verovaroilla.	14
fin	negative	Tässäkin tein virheen..2 vuotta meni hukkaan.	9
fin	negative	Kuitenkin hullu jännitys tuli just ennen inssiä ja tottakai munasin ympyrässä oikein kunnolla ja tutvo iski kärttysestii jarrut pohjaan.	20
fin	negative	Jos mies, nainen oli niin p*skamainen tämä ainoa mahdollinen Piste.	14
fin	negative	kuinkas sitten kävikään.	4
fin	negative	En viitsi olla aina rassaamassa jotakin osaa pyörässä siksi, että on mennyt ajossa paskaksi tai kulunut kun on alunperinkin ollut surkea osa.	24
fin	negative	Tämä kirjoitusten taso on niin surkea, byääääähhhhh, mua itkettää jo...:(	15
fin	negative	Miksi saatana sentään joudun maksamaan kokoomuksen mamutus ja multikulttuuri propagandatykin ylläpitämisestä?	12
fin	negative	Se ns. triviaali kieliongelma poistuu kun saadaan Saimaan-alue, sekä pari tunturia saadaan aidattu pois Junttilandian natiiviväestön käytöstä.	19
fin	negative	Tappaa kanssa kaikki!!!	6
fin	negative	Onnekseen ovat niin tyhmiä, että eivät sitä ymmärrä ja jatkavat vaan.	13
fin	negative	Kuolla he kyllä osasivat.	5
fin	negative	Pelkureita olete mun mielestä kun tuntemattomina tässä haukute.	9
fin	negative	Mummoja ja muita munahaukkoja me välttelemme.	7
fin	negative	...	1
fin	negative	Jos ei tuota tosiasiaa hyväksy, nousee viha ja jos se kanavoituu teoiksi ... :'(	17
fin	negative	#En "tahtonut" lesbokski.	7
fin	negative	Niinku perkele jaksa tällasta enää kovin kauaa.	8
fin	negative	kuulema tarvii kymppitonnin kuussa että mv pystys jatkaa ^^ buahhahaha ^^ on kyllä ehdottomasti maailman kallein webhotelli jossa se pitää tota mv sivustoa ^^ ja jotkut ihan oikeeseti menee tohon vedätykseen ^^	32
fin	negative	v1ttuux v@l11?	5
fin	negative	..kun psykot päästetään riehumaan koulumaailmaan......rumihia..	9
fin	negative	Pelais vaa wowia siellä koloissaan samaan aikaan ku jotkut tekee jotai hyödyllistä :)	14
fin	negative	Miksi te ateistit ette vain voi myöntää totuutta...	9
fin	negative	et jos sulla on ammattitaito ja koulutus ammatti sulle pitää luoda mahdollsiuus kunnon työhän ammattitaitoasi vastaavasti se on turhaa panna ihminen roikkumaan tukitöihin Se ei ole oikein ihmiselle siellä kohdellaan kuin ala-arvoisesti ja teetetään halvemmalla rahalla enemmän työtä kuin samat kolleegat samassa ammatissa se o väärää työllistämistä.	48
fin	negative	Tässä sinulle "valhetta" ihan suoraan Raamatusta.	9
fin	negative	Sellaisia mulkkuja ja vittumaisia.	5
fin	negative	Lopettakaa jo pas,,n jauhaminen, hyvää Joulua kaikille.	11
fin	negative	Kuka kiljuvaa akkaa jaksaa:(	6
fin	negative	En ymmärtänyt sanaakaan, vaikka olen asunut U.S.A:ssa puolet elämästäni ja olen tuplakansalainen.	16
fin	negative	Mutta onneksi en kaipaakaan sinun neuvojasi	6
fin	negative	Ja onhan sanakirjoja jos ei ymmärrä ?????	11
fin	negative	En halua kuolla!	4
fin	negative	Jumaliste,, niiden pitäisi olla alan amattilaisia.	9
fin	negative	Toivon myös että fanit eivät lopettaisi Nightwishin fanittamisen, koska ovathan ne tehneet kovaa työtä fanien ansaitsemiseen.	18
fin	negative	Eikä asia parane sillä että yksi kusettaja tutkii toista kusettajaa.	11
fin	negative	Sairasta, että lähettelee kuviakin vielä.	7
fin	negative	Uraa, Uraa 100 vuotias RyssäSuomi	6
fin	negative	KETÄ KIINNOSTAA???	5
fin	negative	Äiti, älä puutu mun pimppajuttuihin.	7
fin	negative	Mut eipä näy... =(	6
fin	negative	Ei kun APINOIJAT käräjille Löysät pois23.1.2011 11:22	7
fin	negative	ottakaa ensin selvää ja sössikää sitten..ei liity natseihin paskan vertaa	12
fin	negative	Akateemisia parisuhdevammaisia on paljon, mukaanlukien allekirjoittanut.	8
fin	negative	Ja nyt en enää aio vastata kaltaisellesi jälkeenjääneelle mitään.	10
fin	negative	Eihän se tuntunut yhtään miltään.. jälkeenpäin olin vain kauhuissani.	11
fin	negative	Suomessa vallalle taas on salakavalasti päässyt sairaalloinen ylisuvaitsevaisuus joka tällä kertaa ilmenee ikävällä tavalla presidentti-instituution uskottavuuden sekä arvovallan murentumisena homopresidentti-ehdokkaan muodossa.	22
fin	negative	En ehkä vastaa, en sen takia että olisin ilkeä vaan kun en jaksa.	15
fin	negative	Tilanne on nyt se, että olen 167/47 ja pelkään kokoajan lihovani.	13
fin	negative	myös täällä mua huijattu..	5
fin	negative	Sairas mies niin sairas.	5
fin	negative	Äitini kuoli	2
fin	negative	Henkilökohtaisesti toivon häätöä jokaikiselle popittajalle, joka on vaurioittanut musiikkisaasteellaan kuulonsa niin pahasti, ettei enää kuule normaalivolyymilla soitettua musiikkia Kuhmalhdessa asuu nuorisoa mitkä tykkävät pauhata yöllä.	28
fin	negative	Uuh, sua hävettäis, jos tietäisit kenelle tai millaiselle puhut, jos tietäisit.	15
fin	negative	Tyhmäkin?	2
fin	negative	Kepulainen Hirvonen siirrettiin toisiin hommiin, ettei vain kajoasi kokkareiden puuhiin!	12
fin	negative	Mitä henkilökohtaisesti olet tehnyt sen eteen että saamme kotimaastamme kristinuskon kiellettyä, muutakin kuin kirjoitellut anonyymina suoli24 ateismipalstalla?	19
fin	negative	en haluaisi että kissani vuotaa.. =)	8
fin	negative	Näitä en kaipaa elämääni enään.	6
fin	negative	älä sepitä.	3
fin	negative	Muista, etten unohda koskaan sitä, miten kohtelet minua.	11
fin	negative	Ihan itkettää.	3
fin	negative	Ne nauraa SULLE!	4
fin	negative	ystävällisesti siirtyä pois pilaamasta minun luomaani keskustelua.	8
fin	negative	Perkeleen olet suureksi korottanut	4
fin	negative	Mutta totuus on, etten kyllä usko yhtään mihinkään enää.	11
fin	negative	Mutta näin vaan kävi että ystävyys poikki.	8
fin	negative	Tanssissa tätien kanssa - Jone Nikula jopa ihan kuolaa pikki-homo Antti tuiskun perää..	14
fin	negative	Eikös se ollut vähän rikki...	6
fin	negative	Kyllä tässä on taas kysymys vanhempien erikoisuuden kaipuusta ja sivistymättömyydestä.	11
fin	negative	ärsyttää kun rakastan sitä miestä niin paljon että voisin tehdä mitävain hänen takiansa, mutta tämä uskonto kysymys vaivaa minua liikaa...	22
fin	negative	jos koirasi syö kaikenlaista roskaa jne, on ihme ettei ole oksentanukkaan et kaikki on sulanu ?	17
fin	negative	Kyvyttömät kilometritehtaalle, kuten muuallakin työelämässä!	7
fin	negative	Näiden militaristien ja muiden suomijunttien mielestä kun meidän nykysuomalaisten pitäisi vaalia kaikin puolin tämän "hienon" talvisotahengen säilymistä, niin ettei nämä ikivanhat ja "hienot" perinteet vaan pääsisi häviämään suomalaisnuorten kasvaessa ja muuttuessa liian kansainväliseen suuntaan."	41
fin	negative	Mut ehkä te selviätte, samaa shaibaa tää palsta on täynnä.	12
fin	negative	Käski heti yöllä minun lähteä takaisin kotiini Vantaalle poliisilla uhaten .	11
fin	negative	Kuulostaa siltä, että tuo "monta kertaa viikossa" on jumittanut kehityksesi.	14
fin	negative	Se sekopää olet sinä.	5
fin	negative	siis voi kamala, ettekö oo tienny aiemmin tästä!	10
fin	negative	Sinä keskiluokkainen tirkistelijä, olet saanut nyt muutaman päivän tuntea "paremmuutta" kun roskalehdistö kertoo eliittiin kuuluvan ihmisen onnettomuudesta.	21
fin	negative	No tätä logiikkaa en ymmärrä.	6
fin	negative	Joka perhanan alottelijajärkkumallillakin pitäs pystyä ottamaan ehjänä lähes tuplaten ellei triblaten toi 20 000kuvaa ainakaan sulkimen räjähtämättä.	18
fin	negative	Miksi kaikki tämä törky julkaistiin juuri nyt Olympiakisojen kynnyksellä?	10
fin	negative	Voi kun olisi keino laittaa "punainen lippu" varoittamaan toisia tästä miehestä :(	15
fin	negative	Nämä ajatukseni saattavat kuulostaa jonkun mielestä varmasti enemmän tai vähemmän sairailta, mutta mielestäni mustasukkaisuus ja halu omistaa toinen on vielä sairaampaa.	23
fin	negative	Minä en ainakaan itse haluaisi, että muut ihmiset lataisivat "huvikseen" minusta lapsena otettuja hyväksikäyttökuvia, joten hieman epäilen, että hyväksikäytön uhrit sitä haluaisivat.	28
fin	negative	Oikeistolaisilla pää sairas	3
fin	negative	En tunne ketään Tarjoa ja postin jakelusta en tiedä, on vähän huonosti vissiin nykyään.	16
fin	negative	Kun katselee eduskuntaan valittuja eri aikakausina edellisen teorian voi pistää ainakin osittain roskakoppaan.	14
fin	negative	Äitini ei ole innostunut asiasta ja jopa hiukan uhkailee ja painostaa mua, jos lähden, hän uhkaa etten saa nähdä sisaruksiani enää koskaan, jos nyt jätän heidät pulaan, enkä ole koskaan enää tervetullut kotiin.	38
fin	negative	Sitten voi käydä niin huonosti potilaan kannalta että kylvetään lisää lääkkeitä lääkkeestä tulleisiin haittoihin mikä voi vaan pahentaa potilaan oloa.	21
fin	negative	Vittujen kevät	2
fin	negative	Kävi kuulkaas niin että eii siitä tullut mitään kun poika sanoi olevansa niin hermostunut.Oliko tää mun vikaa???	20
fin	negative	Hyvät ja asialliset viestit ylös ja räkänokkien alas.	9
fin	negative	Hui kauheeta!	3
fin	negative	Paikalleen jämähtäminen on kuolemista.	5
fin	negative	Tiedän vaan sen, että minun on vaan vittu päästävä sinne...	12
fin	negative	oikeesti haiset varmaan ihan helvetin pahalle...	7
fin	negative	Tasta seuraa periaatteessa uusi keskustelu, mutta saisinko kuulla asiallisia PERUSTELUJA raivopaisen vaahtoamisen sijaan, vai tekiko vaarassa oleminen liian kipeaa?	22
fin	negative	Todella itsekeskeinen asenne!	4
fin	negative	Ei millään pahalla, mutta sä todella kuullostat katkeralta!	10
fin	negative	Haluatko, että kerron mitä eroa?????	11
